"","X","GEOID","NAME","population","BlackPop","BlackPov","Bachelors","Pop25Plus","Masters","ProfDegree","Doctorate","CollegeStudents","PLACEFIPS","ProtestTotal","PostGFProtestCount","VictimsCount","BlackVictimCount","VictimCountPreGF","BlackVictimCountPreGF","VictimsPreGF2020","VictimHighThreat","AntiTrumpProtestPreGFCount","VictimsPreGF2020Blk","ProtestTotalPreGF","CollegeEdTotal","EduRate","BlackPopPct","BlackPovRate","PoliceDeathsRate","BlackVictimsRate","VictimRaceRatio"
"6160",7562,1758408,"Pecatonica village, Illinois",2243,0,0,160,1396,58,0,7,157,1758408,0,0,0,0,0,0,0,0,0,0,0,225,0.161174785100287,0,NA,0,0,NA
"6161",7563,1755275,"Ogden village, Illinois",809,0,0,103,560,39,0,7,53,1755275,0,0,0,0,0,0,0,0,0,0,0,149,0.266071428571429,0,NA,0,0,NA
"6162",7564,1738375,"Jerome village, Illinois",2073,220,220,409,1481,111,12,32,112,1738375,0,0,0,0,0,0,0,0,0,0,0,564,0.38082376772451,0.106126386878919,1,0,0,NA
"6163",7566,1718498,"Danforth village, Illinois",681,8,0,55,489,7,3,4,11,1718498,0,0,0,0,0,0,0,0,0,0,0,69,0.141104294478528,0.0117474302496329,0,0,0,NA
"6164",7567,1729275,"Gilman city, Illinois",1832,20,11,91,1258,77,0,3,74,1729275,0,0,0,0,0,0,0,0,0,0,0,171,0.135930047694754,0.0109170305676856,0.55,0,0,NA
"6165",7568,1724166,"Energy village, Illinois",1016,14,14,83,823,44,6,0,30,1724166,0,0,0,0,0,0,0,0,0,0,0,133,0.161603888213852,0.0137795275590551,1,0,0,NA
"6166",7569,1714273,"Chrisman city, Illinois",1452,4,0,126,1082,38,17,15,52,1714273,0,0,0,0,0,0,0,0,0,0,0,196,0.181146025878004,0.00275482093663912,0,0,0,NA
"6167",7571,1700243,"Addison village, Illinois",36896,1454,1436,4080,24708,1500,238,47,1991,1700243,0,0,0,0,0,0,0,0,0,0,0,5865,0.237372510927635,0.0394080659150043,0.987620357634113,0,0,NA
"6168",7575,1781919,"Willowbrook village, Illinois",8673,210,203,1943,6804,1059,593,117,397,1781919,0,0,0,0,0,0,0,0,0,0,0,3712,0.545561434450323,0.0242130750605327,0.966666666666667,0,0,NA
"6169",7577,1749893,"Momence city, Illinois",3143,246,219,124,1944,48,0,0,141,1749893,0,0,0,0,0,0,0,0,0,0,0,172,0.088477366255144,0.0782691695832008,0.890243902439024,0,0,NA
"6170",7578,1770889,"South Jacksonville village, Illinois",3171,47,47,408,2329,119,21,23,135,1770889,0,0,0,0,0,0,0,0,0,0,0,571,0.24516960068699,0.0148218227688426,1,0,0,NA
"6171",7579,1731017,"Granville village, Illinois",1344,0,0,126,994,44,13,5,33,1731017,0,0,0,0,0,0,0,0,0,0,0,188,0.189134808853119,0,NA,0,0,NA
"6172",7581,1727091,"Forsyth village, Illinois",2989,49,49,610,1962,300,100,38,144,1727091,0,0,0,0,0,0,0,0,0,0,0,1048,0.534148827726809,0.0163934426229508,1,0,0,NA
"6173",7583,1744498,"Long Creek village, Illinois",1459,0,0,181,1033,46,0,19,70,1744498,0,0,0,0,0,0,0,0,0,0,0,246,0.238141335914811,0,NA,0,0,NA
"6174",7584,1751206,"Mount Zion village, Illinois",5975,274,265,795,3733,378,105,37,248,1751206,0,0,0,0,0,0,0,0,0,0,0,1315,0.352263594963836,0.0458577405857741,0.967153284671533,0,0,NA
"6175",7585,1542800,"Kurtistown CDP, Hawaii",1199,0,0,235,919,20,0,0,18,1542800,0,0,0,0,0,0,0,0,0,0,0,255,0.277475516866159,0,NA,0,0,NA
"6176",7588,1511350,"Hana CDP, Hawaii",782,0,0,85,525,42,3,0,10,1511350,4,0,0,0,0,0,0,0,3,0,4,130,0.247619047619048,0,NA,0,0,NA
"6177",7589,1531100,"Kaunakakai CDP, Hawaii",3038,27,27,227,2092,154,15,21,97,1531100,2,0,0,0,0,0,0,0,2,0,2,417,0.199330783938815,0.00888742593811718,1,0,0,NA
"6178",7590,1539500,"Kualapuu CDP, Hawaii",1693,0,0,132,1102,98,0,0,31,1539500,1,0,0,0,0,0,0,0,0,0,1,230,0.208711433756806,0,NA,0,0,NA
"6179",7591,1536650,"Kilauea CDP, Hawaii",2686,0,0,303,1782,180,57,36,83,1536650,4,0,0,0,0,0,0,0,3,0,4,576,0.323232323232323,0,NA,0,0,NA
"6180",7592,1500400,"Ahuimanu CDP, Hawaii",8023,16,16,1457,5717,637,168,94,511,1500400,0,0,0,0,0,0,0,0,0,0,0,2356,0.412104250481022,0.00199426648385891,1,0,0,NA
"6181",7593,1500550,"Aiea CDP, Hawaii",9638,46,46,1504,6741,694,149,106,319,1500550,1,0,0,0,0,0,0,0,1,0,1,2453,0.363892597537457,0.00477277443452999,1,0,0,NA
"6182",7594,1507450,"Ewa Beach CDP, Hawaii",14479,30,30,1406,9740,251,51,39,854,1507450,1,0,0,0,0,0,0,0,1,0,1,1747,0.179363449691992,0.00207196629601492,1,0,0,NA
"6183",7595,1510000,"Halawa CDP, Hawaii",14453,290,269,2117,10409,722,142,61,892,1510000,0,0,0,0,0,0,0,0,0,0,0,3042,0.292247093861082,0.0200650384003321,0.927586206896552,0,0,NA
"6184",7596,1532900,"Keaau CDP, Hawaii",2613,0,0,272,1852,42,8,14,98,1532900,1,0,0,0,0,0,0,0,1,0,1,336,0.181425485961123,0,NA,0,0,NA
"6185",7597,1530650,"Kaumakani CDP, Hawaii",975,0,0,38,639,0,0,3,30,1530650,0,0,0,0,0,0,0,0,0,0,0,41,0.0641627543035994,0,NA,0,0,NA
"6186",7598,1544450,"Lawai CDP, Hawaii",2047,0,0,253,1449,132,31,23,33,1544450,0,0,0,0,0,0,0,0,0,0,0,439,0.302967563837129,0,NA,0,0,NA
"6187",7599,1512450,"Hawaiian Acres CDP, Hawaii",2976,25,25,322,2101,84,0,0,286,1512450,0,0,0,0,0,0,0,0,0,0,0,406,0.193241313660162,0.0084005376344086,1,0,0,NA
"6188",7600,1512500,"Hawaiian Beaches CDP, Hawaii",5320,23,23,526,3639,177,89,0,14,1512500,0,0,0,0,0,0,0,0,0,0,0,792,0.217642209398186,0.00432330827067669,1,0,0,NA
"6189",7601,1521230,"Kahaluu-Keauhou CDP, Hawaii",5291,0,0,1272,4357,443,29,53,72,1521230,0,0,0,0,0,0,0,0,0,0,0,1797,0.41243975212302,0,NA,0,0,NA
"6190",7602,1544150,"Laupahoehoe CDP, Hawaii",528,0,0,81,422,29,0,26,11,1544150,0,0,0,0,0,0,0,0,0,0,0,136,0.322274881516588,0,NA,0,0,NA
"6191",7603,1559300,"Paauilo CDP, Hawaii",586,0,0,18,465,0,0,4,6,1559300,0,0,0,0,0,0,0,0,0,0,0,22,0.0473118279569892,0,NA,0,0,NA
"6192",7604,1507485,"Ewa Villages CDP, Hawaii",6585,61,61,705,4155,134,0,13,302,1507485,0,0,0,0,0,0,0,0,0,0,0,852,0.205054151624549,0.00926347760060744,1,0,0,NA
"6193",7605,1566500,"Punaluu CDP, Hawaii",1071,47,47,151,732,50,15,3,38,1566500,0,0,0,0,0,0,0,0,0,0,0,219,0.299180327868852,0.0438842203548086,1,0,0,NA
"6194",7606,1580600,"Wheeler AFB CDP, Hawaii",2331,367,367,261,1118,86,21,0,225,1580600,0,0,0,0,0,0,0,0,0,0,0,368,0.329159212880143,0.157443157443157,1,0,0,NA
"6195",7607,1507675,"Fern Forest CDP, Hawaii",787,2,2,67,574,18,12,0,24,1507675,0,0,0,0,0,0,0,0,0,0,0,97,0.168989547038328,0.00254129606099111,1,0,0,NA
"6196",7608,1505900,"Discovery Harbour CDP, Hawaii",1304,2,2,186,883,75,6,6,11,1505900,0,0,0,0,0,0,0,0,0,0,0,273,0.309173272933182,0.00153374233128834,1,0,0,NA
"6197",7609,1506290,"East Honolulu CDP, Hawaii",47540,318,315,12344,35665,4768,2401,1289,1697,1506290,0,0,0,0,0,0,0,0,0,0,0,20802,0.583260900042058,0.00668910391249474,0.990566037735849,0,0,NA
"6198",7611,1536050,"Keokea CDP, Hawaii",2248,10,10,246,1482,129,58,13,122,1536050,0,0,0,0,0,0,0,0,0,0,0,446,0.300944669365722,0.00444839857651246,1,0,0,NA
"6199",7612,1539400,"Ko Olina CDP, Hawaii",1742,32,32,441,1367,240,57,40,96,1539400,0,0,0,0,0,0,0,0,0,0,0,778,0.569129480614484,0.0183696900114811,1,0,0,NA
"6200",7615,1767821,"Savanna city, Illinois",2977,43,43,302,2329,90,23,0,27,1767821,0,0,0,0,0,0,0,0,0,0,0,415,0.178188063546587,0.0144440712126302,1,0,0,NA
"6201",7616,1707640,"Braceville village, Illinois",759,0,0,30,464,6,0,0,18,1707640,0,0,0,0,0,0,0,0,0,0,0,36,0.0775862068965517,0,NA,0,0,NA
"6202",7617,1706756,"Blue Mound village, Illinois",1148,4,4,63,712,39,0,0,38,1706756,0,0,0,0,0,0,0,0,0,0,0,102,0.143258426966292,0.00348432055749129,1,0,0,NA
"6203",7618,1760352,"Plano city, Illinois",11752,1253,1253,1429,7475,199,5,24,475,1760352,0,0,0,0,0,0,0,0,0,0,0,1657,0.221672240802676,0.106620149761743,1,0,0,NA
"6204",7619,1784038,"Yorkville city, Illinois",19352,1976,1882,2373,11898,1540,148,38,540,1784038,0,0,0,0,0,0,0,0,0,0,0,4099,0.344511682635737,0.102108309218685,0.952429149797571,0,0,NA
"6205",7620,1733227,"Harristown village, Illinois",1268,8,8,128,906,16,6,0,52,1733227,0,0,0,0,0,0,0,0,0,0,0,150,0.165562913907285,0.00630914826498423,1,0,0,NA
"6206",7621,1745941,"Macon city, Illinois",1207,9,9,99,863,28,0,0,45,1745941,0,0,0,0,0,0,0,0,0,0,0,127,0.147161066048667,0.00745650372825186,1,0,0,NA
"6207",7622,1778916,"Warrensburg village, Illinois",1488,7,7,152,864,55,5,0,94,1778916,0,0,0,0,0,0,0,0,0,0,0,212,0.24537037037037,0.00470430107526882,1,0,0,NA
"6208",7624,1701491,"Andover village, Illinois",534,0,0,51,366,10,0,0,22,1701491,0,0,0,0,0,0,0,0,0,0,0,61,0.166666666666667,0,NA,0,0,NA
"6209",7625,1701569,"Annawan town, Illinois",908,15,15,102,633,52,0,0,30,1701569,0,0,0,0,0,0,0,0,0,0,0,154,0.243285939968404,0.0165198237885463,1,0,0,NA
"6210",7627,1705599,"Bethalto village, Illinois",9284,161,145,1052,6659,404,32,56,312,1705599,1,0,0,0,0,0,0,0,0,0,1,1544,0.23186664664364,0.0173416630762602,0.900621118012422,0,0,NA
"6211",7628,1721553,"East Alton village, Illinois",6061,267,267,665,4203,69,0,0,508,1721553,0,0,0,0,0,0,0,0,0,0,0,734,0.174637163930526,0.0440521366111203,1,0,0,NA
"6212",7629,1740910,"Lake Bluff village, Illinois",5632,0,0,1418,3782,1027,314,154,290,1740910,1,0,0,0,0,0,0,0,1,0,1,2913,0.770227392913802,0,NA,0,0,NA
"6213",7630,1741586,"Lake Villa village, Illinois",8705,422,384,1571,5318,732,105,94,445,1741586,0,0,0,0,0,0,0,0,0,0,0,2502,0.470477623166604,0.0484778862722573,0.909952606635071,0,0,NA
"6214",7631,1743666,"Lincolnshire village, Illinois",7572,46,15,2109,5696,1312,421,150,208,1743666,6,0,0,0,0,0,0,0,4,0,6,3992,0.700842696629214,0.00607501320655045,0.326086956521739,0,0,NA
"6215",7632,1743770,"Lindenhurst village, Illinois",14417,241,226,2777,9278,1384,52,211,887,1743770,0,0,0,0,0,0,0,0,0,0,0,4424,0.476826902349644,0.0167163764999653,0.937759336099585,0,0,NA
"6216",7633,1754781,"Oakland city, Illinois",962,0,0,74,623,31,8,7,19,1754781,0,0,0,0,0,0,0,0,0,0,0,120,0.192616372391653,0,NA,0,0,NA
"6217",7634,1766209,"Royalton village, Illinois",1173,45,45,116,916,23,0,3,33,1766209,0,0,0,0,0,0,0,0,0,0,0,142,0.155021834061135,0.0383631713554987,1,0,0,NA
"6218",7635,1703103,"Ava city, Illinois",524,0,0,13,374,12,0,0,12,1703103,0,0,0,0,0,0,0,0,0,0,0,25,0.0668449197860963,0,NA,0,0,NA
"6219",7636,1219275,"East Milton CDP, Florida",13697,2813,236,783,10671,210,25,31,174,1219275,0,0,0,0,0,0,0,0,0,0,0,1049,0.0983038140755318,0.205373439439293,0.083896196231781,0,0,NA
"6220",7637,1222560,"Flagler Estates CDP, Florida",3707,194,194,167,2327,79,0,0,134,1222560,0,0,0,0,0,0,0,0,0,0,0,246,0.105715513536743,0.0523334232533046,1,0,0,NA
"6221",7638,1222660,"Fleming Island CDP, Florida",28676,1860,1860,5688,19616,2233,464,322,2289,1222660,3,0,0,0,0,0,0,0,2,0,3,8707,0.443872349102773,0.064862602873483,1,0,0,NA
"6222",7640,1223730,"Fort Denaud CDP, Florida",1769,0,0,53,1392,75,0,0,6,1223730,0,0,0,0,0,0,0,0,0,0,0,128,0.0919540229885057,0,NA,0,0,NA
"6223",7641,1225025,"Fuller Heights CDP, Florida",11143,1292,1292,1022,7586,362,10,60,299,1225025,0,0,0,0,0,0,0,0,0,0,0,1454,0.191668863696283,0.115947231445751,1,0,0,NA
"6224",7642,1225475,"Garden Grove CDP, Florida",911,9,9,56,713,49,13,8,9,1225475,0,0,0,0,0,0,0,0,0,0,0,126,0.17671809256662,0.00987925356750823,1,0,0,NA
"6225",7643,1227360,"Greenbriar CDP, Florida",3234,56,56,539,2343,92,17,0,29,1227360,0,0,0,0,0,0,0,0,0,0,0,648,0.276568501920615,0.0173160173160173,1,0,0,NA
"6226",7644,1227635,"Grenelefe CDP, Florida",2220,148,148,418,1690,77,0,0,0,1227635,0,0,0,0,0,0,0,0,0,0,0,495,0.292899408284024,0.0666666666666667,1,0,0,NA
"6227",7645,1229000,"Harold CDP, Florida",1308,0,0,100,955,11,0,0,39,1229000,0,0,0,0,0,0,0,0,0,0,0,111,0.116230366492147,0,NA,0,0,NA
"6228",7646,1229385,"Heritage Pines CDP, Florida",1945,0,0,325,1945,261,17,0,17,1229385,0,0,0,0,0,0,0,0,0,0,0,603,0.310025706940874,0,NA,0,0,NA
"6229",7647,1215375,"Crescent City city, Florida",1646,328,312,130,1154,52,7,31,36,1215375,0,0,0,0,0,0,0,0,0,0,0,220,0.190641247833622,0.199270959902795,0.951219512195122,0,0,NA
"6230",7648,1277825,"Williston city, Florida",2699,548,536,153,1757,50,3,11,70,1277825,0,0,0,0,0,0,0,0,0,0,0,217,0.123505976095618,0.203038162282327,0.978102189781022,0,0,NA
"6231",7649,1205100,"Belleair Beach city, Florida",1485,38,38,432,1282,207,88,33,20,1205100,0,0,0,0,0,0,0,0,0,0,0,760,0.592823712948518,0.0255892255892256,1,0,0,NA
"6232",7650,1249725,"North Redington Beach town, Florida",1242,0,0,239,1099,140,58,18,34,1249725,0,0,0,0,0,0,0,0,0,0,0,455,0.414012738853503,0,NA,0,0,NA
"6233",7651,1260275,"Ridgecrest CDP, Florida",3602,2176,2176,175,2283,47,41,0,147,1260275,0,0,0,0,0,0,0,0,0,0,0,263,0.115199299167762,0.604108828428651,1,0,0,NA
"6234",7652,1238575,"Lake Panasoffkee CDP, Florida",3197,11,11,186,2684,53,54,0,27,1238575,0,0,0,0,0,0,0,0,0,0,0,293,0.109165424739195,0.0034407256803253,1,0,0,NA
"6235",7653,1243125,"Margate city, Florida",58023,17677,17625,6558,44723,2010,389,134,3221,1243125,1,0,0,0,0,0,0,0,0,0,1,9091,0.203273483442524,0.304655050583389,0.997058324376308,0,0,NA
"6236",7654,1222100,"Fellsmere city, Florida",5625,651,651,166,2910,75,0,0,179,1222100,0,0,0,0,0,0,0,0,0,0,0,241,0.0828178694158076,0.115733333333333,1,0,0,NA
"6237",7655,1233600,"Indian River Shores town, Florida",4206,0,0,1371,3944,950,279,190,10,1233600,0,0,0,0,0,0,0,0,0,0,0,2790,0.707403651115619,0,NA,0,0,NA
"6238",7657,1274625,"Wabasso CDP, Florida",530,0,0,64,448,49,21,44,0,1274625,0,0,0,0,0,0,0,0,0,0,0,178,0.397321428571429,0,NA,0,0,NA
"6239",7658,1276937,"West Vero Corridor CDP, Florida",8292,90,90,1139,7368,382,86,95,132,1276937,0,0,0,0,0,0,0,0,0,0,0,1702,0.23099891422367,0.0108538350217077,1,0,0,NA
"6240",7659,1278225,"Winter Beach CDP, Florida",2570,163,163,542,2085,313,14,16,185,1278225,0,0,0,0,0,0,0,0,0,0,0,885,0.424460431654676,0.0634241245136187,1,0,0,NA
"6241",7660,1211362,"Century town, Florida",1756,937,916,57,1259,26,0,0,43,1211362,0,0,0,0,0,0,0,0,0,0,0,83,0.0659253375694996,0.533599088838269,0.977588046958378,0,0,NA
"6242",7661,1246225,"Molino CDP, Florida",1202,79,79,105,934,53,87,0,0,1246225,0,0,0,0,0,0,0,0,0,0,0,245,0.262312633832976,0.0657237936772047,1,0,0,NA
"6243",7662,1242650,"Malone town, Florida",2013,833,207,81,1591,6,2,0,59,1242650,0,0,0,0,0,0,0,0,0,0,0,89,0.0559396605908234,0.413810233482365,0.248499399759904,0,0,NA
"6244",7663,1238287,"Lake Lorraine CDP, Florida",7217,767,754,1286,5177,716,89,103,280,1238287,0,0,0,0,0,0,0,0,0,0,0,2194,0.423797566158007,0.106276846335042,0.983050847457627,0,0,NA
"6245",7664,1222250,"Fern Park CDP, Florida",8694,773,763,1882,6933,714,55,43,345,1222250,0,0,0,0,0,0,0,0,0,0,0,2694,0.388576373864128,0.0889118932597193,0.987063389391979,0,0,NA
"6246",7665,1238425,"Lake Mary city, Florida",16698,1144,1110,4208,12357,1629,381,215,591,1238425,0,0,0,0,0,0,0,0,0,0,0,6433,0.520595613822125,0.0685111989459816,0.97027972027972,0,0,NA
"6247",7666,1241250,"Longwood city, Florida",14930,1251,1234,1991,11026,652,198,113,630,1241250,2,0,0,0,0,0,0,0,2,0,2,2954,0.267912207509523,0.0837910247823175,0.986410871302958,0,0,NA
"6248",7667,1664450,"Ponderay city, Idaho",1098,33,33,89,768,26,4,6,32,1664450,0,0,0,0,0,0,0,0,0,0,0,125,0.162760416666667,0.0300546448087432,1,0,0,NA
"6249",7668,1603700,"Athol city, Idaho",978,0,0,29,738,8,0,0,26,1603700,0,0,0,0,0,0,0,0,0,0,0,37,0.0501355013550136,0,NA,0,0,NA
"6250",7669,1664810,"Post Falls city, Idaho",33225,89,89,3074,21247,903,155,66,1265,1664810,0,0,0,0,0,0,0,0,0,0,0,4198,0.197580834941403,0.00267870579382995,1,0,0,NA
"6251",7670,1600100,"Aberdeen city, Idaho",2088,0,0,49,899,35,0,3,51,1600100,0,0,0,0,0,0,0,0,0,0,0,87,0.0967741935483871,0,NA,0,0,NA
"6252",7671,1662740,"Pierce city, Idaho",554,0,0,55,387,6,0,0,0,1662740,0,0,0,0,0,0,0,0,0,0,0,61,0.157622739018088,0,NA,0,0,NA
"6253",7673,1683350,"Ucon city, Idaho",1557,4,4,126,778,29,3,0,33,1683350,0,0,0,0,0,0,0,0,0,0,0,158,0.203084832904884,0.00256904303147078,1,0,0,NA
"6254",7676,1651850,"Melba city, Idaho",576,2,2,19,320,11,0,0,22,1651850,0,0,0,0,0,0,0,0,0,0,0,30,0.09375,0.00347222222222222,1,0,0,NA
"6255",7678,1683170,"Tyhee CDP, Idaho",1192,0,0,103,752,62,15,5,100,1683170,0,0,0,0,0,0,0,0,0,0,0,185,0.246010638297872,0,NA,0,0,NA
"6256",7679,2767396,"Wabasso city, Minnesota",765,16,16,89,547,36,0,0,23,2767396,0,0,0,0,0,0,0,0,0,0,0,125,0.228519195612431,0.0209150326797386,1,0,0,NA
"6257",7681,2772238,"Zimmerman city, Minnesota",5657,29,29,463,3729,115,39,20,191,2772238,0,0,0,0,0,0,0,0,0,0,0,637,0.170823277017967,0.0051263920806081,1,0,0,NA
"6258",7682,2720114,"Eyota city, Minnesota",2035,34,34,234,1300,96,4,6,84,2720114,0,0,0,0,0,0,0,0,0,0,0,340,0.261538461538462,0.0167076167076167,1,0,0,NA
"6259",7683,2756014,"Rothsay city, Minnesota",605,9,9,64,410,18,6,0,7,2756014,0,0,0,0,0,0,0,0,0,0,0,88,0.214634146341463,0.0148760330578512,1,0,0,NA
"6260",7684,2755276,"Rollingstone city, Minnesota",644,0,0,111,435,20,1,4,16,2755276,0,0,0,0,0,0,0,0,0,0,0,136,0.31264367816092,0,NA,0,0,NA
"6261",7685,2751892,"Ponemah CDP, Minnesota",742,0,0,8,318,0,0,0,11,2751892,0,0,0,0,0,0,0,0,0,0,0,8,0.0251572327044025,0,NA,0,0,NA
"6262",7686,2722652,"Freeport city, Minnesota",841,0,0,98,509,10,0,7,19,2722652,0,0,0,0,0,0,0,0,0,0,0,115,0.225933202357564,0,NA,0,0,NA
"6263",7688,2732444,"Karlstad city, Minnesota",795,35,25,116,557,11,19,0,3,2732444,1,0,0,0,0,0,0,0,1,0,1,146,0.262118491921005,0.0440251572327044,0.714285714285714,0,0,NA
"6264",7689,2742110,"Milaca city, Minnesota",2901,20,0,209,1999,63,23,6,11,2742110,0,0,0,0,0,0,0,0,0,0,0,301,0.150575287643822,0.00689417442261289,0,0,0,NA
"6265",7690,2753890,"Renville city, Minnesota",1235,1,1,118,822,9,0,0,11,2753890,0,0,0,0,0,0,0,0,0,0,0,127,0.154501216545012,0.000809716599190283,1,0,0,NA
"6266",7691,2720078,"Excelsior city, Minnesota",2434,17,17,617,1759,217,48,14,68,2720078,1,0,0,0,0,0,0,0,1,0,1,896,0.509380329732803,0.00698438783894823,1,0,0,NA
"6267",7692,2743306,"Minnetrista city, Minnesota",7621,0,0,2176,5163,797,192,62,237,2743306,0,0,0,0,0,0,0,0,0,0,0,3227,0.625024210730196,0,NA,0,0,NA
"6268",7693,2731526,"Ivanhoe city, Minnesota",599,4,0,47,430,20,2,0,18,2731526,0,0,0,0,0,0,0,0,0,0,0,69,0.16046511627907,0.00667779632721202,0,0,0,NA
"6269",7694,2766046,"Tyler city, Minnesota",1316,5,4,142,908,23,15,2,10,2766046,0,0,0,0,0,0,0,0,0,0,0,182,0.200440528634361,0.00379939209726444,0.8,0,0,NA
"6270",7696,2753386,"Redby CDP, Minnesota",1143,13,9,23,497,0,0,0,36,2753386,0,0,0,0,0,0,0,0,0,0,0,23,0.0462776659959759,0.0113735783027122,0.692307692307692,0,0,NA
"6271",7697,2743198,"Minnesota Lake city, Minnesota",642,0,0,70,451,13,3,0,20,2743198,0,0,0,0,0,0,0,0,0,0,0,86,0.190687361419069,0,NA,0,0,NA
"6272",7698,2769106,"Wells city, Minnesota",2336,9,9,233,1606,63,3,5,26,2769106,0,0,0,0,0,0,0,0,0,0,0,304,0.189290161892902,0.0038527397260274,1,0,0,NA
"6273",7699,2707966,"Brooklyn Park city, Minnesota",80068,23282,23209,10984,50919,3320,686,454,4468,2707966,1,0,0,0,0,0,0,0,1,0,1,15444,0.303305249513934,0.290777838836989,0.996864530538614,0,0,NA
"6274",7700,2710918,"Chanhassen city, Minnesota",25657,417,417,7367,17104,2702,649,347,729,2710918,0,0,0,0,0,0,0,0,0,0,0,11065,0.646924695977549,0.0162528744592119,1,0,0,NA
"6275",7701,2743270,"Minnetonka Beach city, Minnesota",611,2,2,166,416,80,40,14,11,2743270,0,0,0,0,0,0,0,0,0,0,0,300,0.721153846153846,0.00327332242225859,1,0,0,NA
"6276",7702,2765164,"Tonka Bay city, Minnesota",1570,42,42,522,1192,142,54,22,67,2765164,0,0,0,0,0,0,0,0,0,0,0,740,0.620805369127517,0.0267515923566879,1,0,0,NA
"6277",7703,2734172,"Lake City city, Minnesota",5261,91,91,705,4104,302,87,53,211,2734172,0,0,0,0,0,0,0,0,0,0,0,1147,0.27948343079922,0.0172970918076411,1,0,0,NA
"6278",7704,2710576,"Center City city, Minnesota",672,8,1,95,507,44,2,0,17,2710576,1,0,0,0,0,0,0,0,1,0,1,141,0.27810650887574,0.0119047619047619,0.125,0,0,NA
"6279",7705,2746798,"North Branch city, Minnesota",10454,49,47,964,7079,196,129,22,356,2746798,3,0,0,0,0,0,0,0,3,0,3,1311,0.185195649102981,0.00468720107136025,0.959183673469388,0,0,NA
"6280",7706,2732372,"Kandiyohi city, Minnesota",554,13,13,42,337,16,9,0,17,2732372,0,0,0,0,0,0,0,0,0,0,0,67,0.198813056379822,0.0234657039711191,1,0,0,NA
"6281",7707,2753476,"Red Lake Falls city, Minnesota",1372,0,0,145,997,21,2,4,38,2753476,0,0,0,0,0,0,0,0,0,0,0,172,0.172517552657974,0,NA,0,0,NA
"6282",7708,2657100,"New Baltimore city, Michigan",12358,394,386,1557,8288,704,86,0,532,2657100,2,0,0,0,0,0,0,0,2,0,2,2347,0.283180501930502,0.0318821815827804,0.979695431472081,0,0,NA
"6283",7712,2660680,"Onaway city, Michigan",807,12,9,27,556,3,2,0,40,2660680,0,0,0,0,0,0,0,0,0,0,0,32,0.0575539568345324,0.0148698884758364,0.75,0,0,NA
"6284",7714,2657760,"Niles city, Michigan",11211,1007,977,629,7101,278,85,33,439,2657760,2,0,0,0,0,0,0,0,2,0,2,1025,0.144345866779327,0.0898224957630898,0.970208540218471,0,0,NA
"6285",7716,2660860,"Ontonagon village, Michigan",1450,14,6,149,1226,52,10,3,14,2660860,0,0,0,0,0,0,0,0,0,0,0,214,0.174551386623165,0.0096551724137931,0.428571428571429,0,0,NA
"6286",7717,2762824,"Stillwater city, Minnesota",19341,497,428,3978,13366,1742,510,220,686,2762824,2,0,1,0,1,0,0,0,1,0,2,6450,0.482567709112674,0.0256967064784654,0.861167002012072,5.1703634765524e-05,0,0
"6287",7718,2702692,"Atwater city, Minnesota",1014,0,0,66,679,22,3,0,15,2702692,0,0,0,0,0,0,0,0,0,0,0,91,0.134020618556701,0,NA,0,0,NA
"6288",7719,2744044,"Mora city, Minnesota",3490,0,0,222,2510,137,40,0,95,2744044,1,0,0,0,0,0,0,0,0,0,1,399,0.158964143426295,0,NA,0,0,NA
"6289",7720,2739320,"Madison Lake city, Minnesota",976,22,22,136,684,69,4,13,43,2739320,0,0,0,0,0,0,0,0,0,0,0,222,0.324561403508772,0.0225409836065574,1,0,0,NA
"6290",7721,2705212,"Benson city, Minnesota",3078,167,163,378,2200,55,15,13,104,2705212,0,0,0,0,0,0,0,0,0,0,0,461,0.209545454545455,0.0542560103963613,0.976047904191617,0,0,NA
"6291",7722,2729258,"Hilltop city, Minnesota",1049,120,120,80,679,0,0,0,22,2729258,0,0,0,0,0,0,0,0,0,0,0,80,0.117820324005891,0.114394661582459,1,0,0,NA
"6292",7723,2732174,"Jordan city, Minnesota",6230,188,188,650,3604,151,35,16,155,2732174,0,0,0,0,0,0,0,0,0,0,0,852,0.236403995560488,0.0301765650080257,1,0,0,NA
"6293",7724,2741282,"Mazeppa city, Minnesota",829,0,0,86,573,14,9,6,36,2741282,0,0,0,0,0,0,0,0,0,0,0,115,0.200698080279232,0,NA,0,0,NA
"6294",7726,2708992,"Butterfield city, Minnesota",501,0,0,42,338,4,1,0,16,2708992,0,0,0,0,0,0,0,0,0,0,0,47,0.13905325443787,0,NA,0,0,NA
"6295",7727,2739230,"Madelia city, Minnesota",2628,98,98,193,1695,76,7,7,82,2739230,0,0,0,0,0,0,0,0,0,0,0,283,0.166961651917404,0.0372907153729072,1,0,0,NA
"6296",7728,2769304,"West Concord city, Minnesota",721,0,0,42,453,13,5,0,30,2769304,0,0,0,0,0,0,0,0,0,0,0,60,0.132450331125828,0,NA,0,0,NA
"6297",7729,2717630,"East Gull Lake city, Minnesota",995,0,0,230,742,79,12,6,25,2717630,0,0,0,0,0,0,0,0,0,0,0,327,0.440700808625337,0,NA,0,0,NA
