"","X","GEOID","NAME","population","BlackPop","BlackPov","Bachelors","Pop25Plus","Masters","ProfDegree","Doctorate","CollegeStudents","PLACEFIPS","ProtestTotal","PostGFProtestCount","VictimsCount","BlackVictimCount","VictimCountPreGF","BlackVictimCountPreGF","VictimsPreGF2020","VictimHighThreat","AntiTrumpProtestPreGFCount","VictimsPreGF2020Blk","ProtestTotalPreGF","CollegeEdTotal","EduRate","BlackPopPct","BlackPovRate","PoliceDeathsRate","BlackVictimsRate","VictimRaceRatio"
"2730",15554,5400364,"Addison (Webster Springs) town, West Virginia",806,0,0,55,614,19,11,0,15,5400364,1,1,0,0,0,0,0,0,0,0,1,85,0.138436482084691,0,NA,0,0,NA
"2731",15567,4856000,"Pasadena city, Texas",153350,3908,3707,9061,91786,2974,701,474,7136,4856000,2,2,2,0,2,0,0,2,0,0,2,13210,0.143921730982939,0.0254841865014672,0.9485670419652,1.3042060645582e-05,0,0
"2732",15588,4856516,"Pecos city, Texas",10108,334,334,437,6617,253,35,5,126,4856516,2,1,0,0,0,0,0,0,1,0,2,730,0.110321898141152,0.0330431341511674,1,0,0,NA
"2733",15592,4875476,"Vidor city, Texas",10725,7,0,553,6977,155,6,0,417,4875476,1,1,0,0,0,0,0,0,0,0,1,714,0.102336247670919,0.000652680652680653,0,0,0,NA
"2734",15609,5114312,"Central Garage CDP, Virginia",1574,117,117,139,1069,156,0,0,114,5114312,1,1,0,0,0,0,0,0,0,0,1,295,0.275958840037418,0.0743329097839898,1,0,0,NA
"2735",15610,4230896,"Greencastle borough, Pennsylvania",4013,203,203,413,2778,296,90,13,127,4230896,1,1,0,0,0,0,0,0,0,0,1,812,0.292296616270698,0.0505855968103663,1,0,0,NA
"2736",15612,4242472,"Lehighton borough, Pennsylvania",5304,215,215,441,3769,178,17,32,37,4242472,5,5,0,0,0,0,0,0,0,0,5,668,0.177235340939241,0.0405354449472097,1,0,0,NA
"2737",15615,4242168,"Lebanon city, Pennsylvania",25793,1566,1475,1063,16487,459,67,28,455,4242168,10,7,0,0,0,0,0,0,0,0,10,1617,0.098077273002972,0.0607141472492537,0.941890166028097,0,0,NA
"2738",15620,4251880,"Mount Pleasant borough, Pennsylvania",4277,99,99,500,3199,143,53,0,149,4251880,1,1,0,0,0,0,0,0,0,0,1,696,0.217567989996874,0.0231470657002572,1,0,0,NA
"2739",15624,4204688,"Beaver borough, Pennsylvania",4334,91,76,902,3276,422,80,43,129,4204688,20,2,0,0,0,0,0,0,14,0,20,1447,0.441697191697192,0.0209967697277342,0.835164835164835,0,0,NA
"2740",15648,4268096,"Sayre borough, Pennsylvania",5450,124,111,433,3530,187,89,60,197,4268096,2,1,0,0,0,0,0,0,0,0,2,769,0.217847025495751,0.0227522935779817,0.895161290322581,0,0,NA
"2741",15651,4244128,"Lock Haven city, Pennsylvania",9247,406,268,678,4664,238,7,103,1933,4244128,5,3,0,0,0,0,0,0,0,0,5,1026,0.219982847341338,0.0439061317183952,0.660098522167488,0,0,NA
"2742",15654,4276032,"Tamaqua borough, Pennsylvania",6731,34,34,535,4681,160,23,9,231,4276032,1,1,0,0,0,0,0,0,0,0,1,727,0.15530869472335,0.00505125538552964,1,0,0,NA
"2743",15658,4269600,"Shamokin city, Pennsylvania",7051,67,67,436,4978,200,12,8,88,4269600,3,2,0,0,0,0,0,0,1,0,3,656,0.131779831257533,0.00950219826974897,1,0,0,NA
"2744",15659,4281616,"Watsontown borough, Pennsylvania",2333,12,12,188,1755,73,16,5,43,4281616,2,2,0,0,0,0,0,0,0,0,2,282,0.160683760683761,0.00514359194170596,1,0,0,NA
"2745",15661,4257696,"Palmerton borough, Pennsylvania",5313,0,0,387,3714,248,19,0,122,4257696,4,4,0,0,0,0,0,0,0,0,4,654,0.176090468497577,0,NA,0,0,NA
"2746",15667,4227456,"Franklin city, Pennsylvania",6148,116,93,687,4445,404,49,15,95,4227456,1,1,0,0,0,0,0,0,0,0,1,1155,0.259842519685039,0.0188679245283019,0.801724137931034,0,0,NA
"2747",15668,4238288,"Johnstown city, Pennsylvania",19569,3005,2969,1045,13471,404,85,54,704,4238288,10,3,0,0,0,0,0,0,3,0,10,1588,0.117882859475911,0.153559200776739,0.98801996672213,0,0,NA
"2748",15687,4528870,"Georgetown city, South Carolina",8866,4127,4054,757,6200,383,64,32,231,4528870,6,3,0,0,0,0,0,0,2,0,6,1236,0.199354838709677,0.465486126776449,0.982311606493821,0,0,NA
"2749",15692,4023950,"Enid city, Oklahoma",50394,1410,1304,4735,32768,2065,260,286,2060,4023950,7,2,1,0,1,0,0,1,2,0,7,7346,0.22418212890625,0.0279795213715919,0.924822695035461,1.98436321784339e-05,0,0
"2750",15713,4059850,"Ponca City city, Oklahoma",24134,838,800,2468,15848,516,104,149,819,4059850,1,1,0,0,0,0,0,0,0,0,1,3237,0.204252902574457,0.0347227977127704,0.954653937947494,0,0,NA
"2751",15720,4643100,"Mitchell city, South Dakota",15727,220,205,2086,10474,631,125,31,992,4643100,1,1,0,0,0,0,0,0,0,0,1,2873,0.274298262363949,0.013988681884657,0.931818181818182,0,0,NA
"2752",15725,4600100,"Aberdeen city, South Dakota",28225,670,630,3836,18294,1039,316,166,1811,4600100,6,2,0,0,0,0,0,0,4,0,6,5357,0.292828249699355,0.0237378210806023,0.940298507462687,0,0,NA
"2753",15730,4662100,"Sturgis city, South Dakota",6796,91,91,738,4912,304,0,0,237,4662100,4,3,0,0,0,0,0,0,1,0,4,1042,0.212133550488599,0.0133902295467922,1,0,0,NA
"2754",15754,4002600,"Ardmore city, Oklahoma",24821,2379,2273,1949,16523,1135,324,191,939,4002600,2,1,0,0,0,0,0,0,1,0,2,3599,0.217817587605156,0.0958462592159865,0.955443463640185,0,0,NA
"2755",15763,4004450,"Bartlesville city, Oklahoma",36412,1329,1253,5328,24733,1860,301,432,1475,4004450,3,2,2,1,2,1,0,1,0,0,3,7921,0.320260380867667,0.036498956388004,0.942814145974417,5.49269471602768e-05,2.74634735801384e-05,0.5
"2756",15765,4041850,"Lawton city, Oklahoma",94017,19012,17012,7349,58146,3823,510,655,5740,4041850,17,4,2,1,2,1,0,0,7,0,17,12337,0.21217280638393,0.202218747673293,0.894803282137597,2.12727485454758e-05,1.06363742727379e-05,0.5
"2757",15772,5568550,"Rochester village, Wisconsin",3811,35,35,490,2655,210,16,7,140,5568550,1,1,0,0,0,0,0,0,0,0,1,723,0.272316384180791,0.00918394122277617,1,0,0,NA
"2758",15774,5578650,"Superior city, Wisconsin",26223,515,427,2859,18067,1082,229,91,2058,5578650,7,1,0,0,0,0,0,0,3,0,7,4261,0.235844357115182,0.0196392479884071,0.829126213592233,0,0,NA
"2759",15779,5562240,"Pewaukee city, Wisconsin",14431,217,217,3630,10309,1433,250,151,514,5562240,1,1,0,0,0,0,0,0,0,0,1,5464,0.530022310602386,0.0150370729679163,1,0,0,NA
"2760",15781,5584475,"Wausau city, Wisconsin",38735,267,232,5225,26736,1834,543,144,1649,5584475,21,8,1,0,1,0,1,1,11,0,21,7746,0.289721723518851,0.006892990835162,0.868913857677903,2.58164450755131e-05,0,0
"2761",15796,5583975,"Watertown city, Wisconsin",23633,422,384,2175,16250,800,117,94,1292,5583975,1,1,1,0,0,0,0,0,0,0,1,3186,0.196061538461538,0.0178563872551094,0.909952606635071,0,0,NA
"2762",15797,5560500,"Oshkosh city, Wisconsin",66773,2461,1318,8037,42604,2151,322,387,8568,5560500,24,5,1,1,1,1,0,1,17,0,24,10897,0.255774105717773,0.0368562143381307,0.535554652580252,1.49761130996061e-05,1.49761130996061e-05,1
"2763",15805,5566800,"Reedsburg city, Wisconsin",9508,23,23,872,6004,319,24,45,235,5566800,1,1,0,0,0,0,0,0,0,0,1,1260,0.209860093271153,0.00241901556583929,1,0,0,NA
"2764",15806,5565675,"Pulaski village, Wisconsin",3516,33,33,344,1990,75,0,16,85,5565675,1,1,0,0,0,0,0,0,0,0,1,435,0.218592964824121,0.00938566552901024,1,0,0,NA
"2765",15809,5519400,"Delafield city, Wisconsin",7457,0,0,1870,5554,701,225,104,273,5519400,3,1,0,0,0,0,0,0,2,0,3,2900,0.522146200936262,0,NA,0,0,NA
"2766",15812,5519775,"De Pere city, Wisconsin",24903,157,126,4431,15675,1330,291,136,3223,5519775,9,2,0,0,0,0,0,0,4,0,9,6188,0.394768740031898,0.00630446130988234,0.802547770700637,0,0,NA
"2767",15818,5510375,"Brown Deer village, Wisconsin",11965,3791,3788,1846,8790,877,127,129,359,5510375,1,1,0,0,0,0,0,0,0,0,1,2979,0.338907849829352,0.316840785624739,0.999208652070694,0,0,NA
"2768",15827,5503225,"Ashland city, Wisconsin",7892,93,74,798,5309,273,120,68,636,5503225,14,5,1,0,1,0,0,0,7,0,14,1259,0.237144471651912,0.0117840851495185,0.795698924731183,0.000126710593005575,0,0
"2769",15878,2926110,"Frontenac city, Missouri",3513,73,67,1124,2510,508,290,157,99,2926110,1,1,0,0,0,0,0,0,0,0,1,2079,0.828286852589641,0.0207799601480216,0.917808219178082,0,0,NA
"2770",15886,2978154,"Webster Groves city, Missouri",22951,991,891,5268,15723,3687,927,769,1348,2978154,1,1,1,1,1,1,1,1,0,1,1,10651,0.677415251542327,0.043178946451135,0.899091826437941,4.35710862271796e-05,4.35710862271796e-05,1
"2771",15894,2977992,"Waynesville city, Missouri",5257,627,584,810,3428,342,26,16,235,2977992,1,1,0,0,0,0,0,0,0,0,1,1194,0.34830805134189,0.119269545368081,0.931419457735247,0,0,NA
"2772",15898,2917272,"Creve Coeur city, Missouri",18538,1597,1519,4292,13902,2777,1625,758,869,2917272,3,2,0,0,0,0,0,0,1,0,3,9452,0.679902172349302,0.0861473729636422,0.951158422041328,0,0,NA
"2773",15899,2927334,"Glendale city, Missouri",5891,102,79,1366,3976,978,368,235,158,2927334,1,1,0,0,0,0,0,0,0,0,1,2947,0.741197183098592,0.0173145476150059,0.774509803921569,0,0,NA
"2774",15900,2949196,"Monett city, Missouri",8984,0,0,705,5510,259,43,0,297,2949196,1,1,1,0,1,0,0,0,0,0,1,1007,0.182758620689655,0,NA,0.000111308993766696,0,0
"2775",15904,2906652,"Blue Springs city, Missouri",54850,3936,3832,8270,35446,3008,683,297,2390,2906652,5,1,0,0,0,0,0,0,2,0,5,12258,0.345821813462732,0.0717593436645396,0.973577235772358,0,0,NA
"2776",15907,2967790,"Sikeston city, Missouri",16200,4042,3997,1305,11101,856,169,85,443,2967790,1,1,1,1,1,1,1,0,0,1,1,2415,0.217547968651473,0.249506172839506,0.988866897575458,6.17283950617284e-05,6.17283950617284e-05,1
"2777",15930,3452320,"North Arlington borough, New Jersey",15677,400,400,2663,11711,977,122,202,742,3452320,1,1,0,0,0,0,0,0,0,0,1,3964,0.338485184868927,0.025515085794476,1,0,0,NA
"2778",15932,3451210,"New Brunswick city, New Jersey",55960,9072,7720,3227,26217,1623,460,617,13574,3451210,38,4,0,0,0,0,0,0,16,0,38,5927,0.226074684365107,0.162115796997856,0.850970017636684,0,0,NA
"2779",15934,3402320,"Avalon borough, New Jersey",1406,2,2,410,1260,214,93,47,27,3402320,1,1,0,0,0,0,0,0,0,0,1,764,0.606349206349206,0.00142247510668563,1,0,0,NA
"2780",15938,3463000,"Ridgewood village, New Jersey",25179,310,304,6285,16049,3816,1433,656,883,3463000,8,1,0,0,0,0,0,0,6,0,8,12190,0.759548881550252,0.0123118471742325,0.980645161290323,0,0,NA
"2781",15941,3462940,"Ridgefield Park village, New Jersey",12922,588,588,2493,9275,1104,153,117,665,3462940,4,2,0,0,0,0,0,0,1,0,4,3867,0.416927223719677,0.0455037919826652,1,0,0,NA
"2782",15942,3402080,"Atlantic City city, New Jersey",37999,13315,13261,2711,24991,1053,162,129,2152,3402080,15,4,1,1,1,1,0,1,10,0,15,4055,0.16225841302869,0.350403957998895,0.995944423582426,2.63164820126845e-05,2.63164820126845e-05,1
"2783",15949,3446680,"Millville city, New Jersey",27721,4456,4442,2264,19091,910,176,40,665,3446680,1,1,2,0,2,0,0,0,0,0,1,3390,0.177570582997224,0.160744561884492,0.996858168761221,7.21474694275098e-05,0,0
"2784",15950,3430420,"Hasbrouck Heights borough, New Jersey",12082,709,694,2310,8570,1109,80,194,789,3430420,1,1,0,0,0,0,0,0,0,0,1,3693,0.430921820303384,0.058682337361364,0.978843441466855,0,0,NA
"2785",15952,3448210,"Morris Plains borough, New Jersey",5748,120,120,1417,4157,918,155,89,195,3448210,3,1,1,0,0,0,0,0,1,0,3,2579,0.620399326437335,0.0208768267223382,1,0,0,NA
"2786",15957,3457000,"Paterson city, New Jersey",145710,37975,37429,8306,91785,1516,240,135,7123,3457000,18,4,6,1,5,0,3,2,7,0,18,10197,0.111096584409217,0.260620410404228,0.985622119815668,3.43147347471004e-05,0,0
"2787",15961,3438040,"Lake Mohawk CDP, New Jersey",8999,16,16,2293,6558,992,121,114,304,3438040,4,2,0,0,0,0,0,0,2,0,4,3520,0.53674900884416,0.00177797533059229,1,0,0,NA
"2788",15962,3451930,"Newton town, New Jersey",7910,372,335,1021,5939,429,146,42,477,3451930,36,6,0,0,0,0,0,0,15,0,36,1638,0.275804007408655,0.0470290771175727,0.900537634408602,0,0,NA
"2789",15964,3461530,"Rahway city, New Jersey",29543,8466,8457,4140,21069,1626,412,199,1918,3461530,2,1,0,0,0,0,0,0,1,0,2,6377,0.30267217238597,0.286565345428697,0.998936924167257,0,0,NA
"2790",15968,3454360,"Ocean City city, New Jersey",11132,359,343,2744,8733,1299,329,115,315,3454360,7,1,0,0,0,0,0,0,6,0,7,4487,0.513798236573915,0.0322493711821775,0.955431754874652,0,0,NA
"2791",15971,3447895,"Moorestown-Lenola CDP, New Jersey",13806,1092,998,3136,9316,1601,609,183,701,3447895,3,1,0,0,0,0,0,0,2,0,3,5529,0.59349506225848,0.0790960451977401,0.913919413919414,0,0,NA
"2792",15977,3481170,"Wildwood city, New Jersey",5042,350,350,345,3748,182,31,28,128,3481170,4,2,0,0,0,0,0,0,1,0,4,586,0.156350053361793,0.0694168980563269,1,0,0,NA
"2793",15978,3612331,"Canton village, New York",6505,431,4,575,2612,543,37,268,3298,3612331,13,2,0,0,0,0,0,0,11,0,13,1423,0.5447932618683,0.0662567255956956,0.00928074245939675,0,0,NA
"2794",15982,3646019,"Massena village, New York",10091,13,8,898,7099,841,80,33,233,3646019,6,2,0,0,0,0,0,0,1,0,6,1852,0.260881814340048,0.00128827668219205,0.615384615384615,0,0,NA
"2795",15983,3659564,"Potsdam village, New York",9154,627,114,570,2944,510,39,335,5276,3659564,20,7,0,0,0,0,0,0,11,0,20,1454,0.493885869565217,0.0684946471487874,0.181818181818182,0,0,NA
"2796",15984,3676001,"Unadilla village, New York",934,7,7,91,664,28,6,8,20,3676001,1,1,0,0,0,0,0,0,0,0,1,133,0.200301204819277,0.00749464668094218,1,0,0,NA
"2797",15988,3650551,"New Paltz village, New York",7165,463,139,536,2271,678,203,83,4175,3650551,23,2,0,0,0,0,0,0,13,0,23,1500,0.660501981505945,0.0646196789951151,0.300215982721382,0,0,NA
"2798",15993,3673715,"Thornwood CDP, New York",4186,163,151,959,2890,454,64,35,384,3673715,2,1,0,0,0,0,0,0,0,0,2,1512,0.52318339100346,0.0389393215480172,0.92638036809816,0,0,NA
"2799",15994,3681677,"White Plains city, New York",58137,6892,6699,9956,42075,7433,2538,907,2614,3681677,33,6,0,0,0,0,0,0,17,0,33,20834,0.49516339869281,0.118547568673994,0.971996517701683,0,0,NA
"2800",15995,3612111,"Canajoharie village, New York",1905,0,0,150,1415,65,3,29,26,3612111,1,1,0,0,0,0,0,0,0,0,1,247,0.174558303886926,0,NA,0,0,NA
"2801",16001,3648175,"Monticello village, New York",6433,1852,1797,568,4585,265,13,18,237,3648175,8,4,0,0,0,0,0,0,3,0,8,864,0.188440567066521,0.287890564277942,0.970302375809935,0,0,NA
"2802",16002,3629542,"Goshen village, New York",5344,171,164,868,3810,535,113,44,334,3629542,8,3,0,0,0,0,0,0,4,0,8,1560,0.409448818897638,0.031998502994012,0.95906432748538,0,0,NA
"2803",16003,3634495,"Highland Falls village, New York",3841,786,786,665,2732,359,37,136,157,3634495,3,2,0,0,0,0,0,0,1,0,3,1197,0.43814055636896,0.204634209841187,1,0,0,NA
"2804",16008,3647988,"Monroe village, New York",8586,691,691,1386,5231,646,90,52,461,3647988,3,2,0,0,0,0,0,0,0,0,3,2174,0.415599311795068,0.0804798509201025,1,0,0,NA
"2805",16011,3648142,"Montgomery village, New York",4527,622,622,599,2961,215,43,20,160,3648142,4,2,0,0,0,0,0,0,1,0,4,877,0.296183721715637,0.137397835210956,1,0,0,NA
"2806",16012,3650034,"Newburgh city, New York",28255,6919,6747,1470,16358,994,184,86,1638,3650034,18,6,1,1,1,1,1,1,9,1,18,2734,0.167135346619391,0.244877012918068,0.975140916317387,3.53919660237126e-05,3.53919660237126e-05,1
"2807",16020,3665255,"Saratoga Springs city, New York",27943,762,584,6089,19707,4003,683,736,3065,3665255,32,9,0,0,0,0,0,0,18,0,32,11511,0.584107170041102,0.0272697992341552,0.766404199475066,0,0,NA
"2808",16021,3655882,"Owego village, New York",3829,46,43,349,2614,215,49,44,220,3655882,1,1,0,0,0,0,0,0,0,0,1,657,0.251338944146901,0.0120135805693393,0.934782608695652,0,0,NA
"2809",16023,3644787,"Malverne village, New York",8517,455,455,1904,6219,1173,133,91,412,3644787,1,1,0,0,0,0,0,0,0,0,1,3301,0.530792731950474,0.053422566631443,1,0,0,NA
"2810",16026,3669441,"South Nyack village, New York",3387,509,360,603,2225,618,43,122,679,3669441,1,1,0,0,0,0,0,0,0,0,1,1386,0.622921348314607,0.150280484204311,0.707269155206287,0,0,NA
"2811",16035,3959416,"Painesville city, Ohio",19845,3183,3018,1403,12087,510,43,33,1189,3959416,6,1,0,0,0,0,0,0,5,0,6,1989,0.164556962025316,0.160393046107332,0.948162111215834,0,0,NA
"2812",16038,3984770,"Whitehouse village, Ohio",4735,14,0,819,3188,393,38,65,96,3984770,2,1,0,0,0,0,0,0,1,0,2,1315,0.412484316185696,0.00295670538542767,0,0,0,NA
"2813",16050,3902736,"Athens city, Ohio",24984,1396,745,1883,7459,1878,146,1066,14558,3902736,37,7,0,0,0,0,0,0,18,0,37,4973,0.666711355409572,0.0558757604867115,0.533667621776504,0,0,NA
"2814",16052,3935882,"Holland village, Ohio",1660,129,121,229,1265,69,7,0,62,3935882,2,1,0,0,0,0,0,0,0,0,2,305,0.241106719367589,0.077710843373494,0.937984496124031,0,0,NA
"2815",16053,3948342,"Maumee city, Ohio",13797,355,355,2090,9996,1057,238,175,557,3948342,2,1,0,0,0,0,0,0,1,0,2,3560,0.356142456982793,0.0257302312096833,1,0,0,NA
"2816",16058,3932340,"Greenville city, Ohio",12766,108,100,1015,9031,372,38,54,522,3932340,1,1,0,0,0,0,0,0,0,0,1,1479,0.163769239286901,0.008459971800094,0.925925925925926,0,0,NA
"2817",16081,3951310,"Monroe city, Ohio",14211,599,580,2011,9525,862,90,79,597,3951310,5,1,0,0,0,0,0,0,4,0,5,3042,0.319370078740157,0.0421504468369573,0.968280467445743,0,0,NA
"2818",16094,3936651,"Hudson city, Ohio",22263,287,272,6103,15522,3324,910,760,421,3936651,2,2,0,0,0,0,0,0,0,0,2,11097,0.714920757634325,0.0128913443830571,0.947735191637631,0,0,NA
"2819",16096,3978050,"Twinsburg city, Ohio",18707,2757,2735,3850,13211,1779,257,125,541,3978050,2,1,0,0,0,0,0,0,1,0,2,6011,0.454999621527515,0.147377986849842,0.992020311933261,0,0,NA
"2820",16099,3929442,"Garrettsville village, Ohio",2406,0,0,242,1678,108,11,16,82,3929442,3,2,0,0,0,0,0,0,1,0,3,377,0.224672228843862,0,NA,0,0,NA
"2821",16102,3904720,"Beavercreek city, Ohio",46942,1204,1152,8710,34071,6542,1238,1177,2640,3904720,7,2,0,0,0,0,0,0,3,0,7,17667,0.518534824337413,0.0256486728303012,0.956810631229236,0,0,NA
"2822",16103,3925914,"Fairborn city, Ohio",33462,3049,2882,3739,21909,2241,241,349,3395,3925914,3,1,0,0,0,0,0,0,0,0,3,6570,0.29987676297412,0.0911182834259757,0.945227943588062,0,0,NA
"2823",16104,3986548,"Wooster city, Ohio",26673,918,761,2642,17237,1650,248,442,3277,3986548,118,96,0,0,0,0,0,0,19,0,118,4982,0.289029413471022,0.0344168260038241,0.828976034858388,0,0,NA
"2824",16105,3985792,"Wilmington city, Ohio",12392,716,608,1021,7789,493,66,159,1225,3985792,8,3,0,0,0,0,0,0,4,0,8,1739,0.223263576839132,0.0577792123950936,0.849162011173184,0,0,NA
"2825",16127,3905816,"Berlin CDP, Ohio",721,0,0,40,493,33,0,9,0,3905816,1,1,0,0,0,0,0,0,0,0,1,82,0.16632860040568,0,NA,0,0,NA
"2826",16154,5144696,"Lebanon town, Virginia",3206,50,19,292,2433,46,0,0,107,5144696,1,1,0,0,0,0,0,0,0,0,1,338,0.138923140156186,0.0155957579538366,0.38,0,0,NA
"2827",16160,5305210,"Bellevue city, Washington",144403,3605,3541,38588,105634,25268,4634,4057,5856,5305210,18,3,0,0,0,0,0,0,14,0,18,72547,0.686776984682962,0.0249648553007902,0.982246879334258,0,0,NA
"2828",16165,5350570,"Ocean Shores city, Washington",5975,3,3,779,5290,209,20,32,105,5350570,7,1,0,0,0,0,0,0,5,0,7,1040,0.196597353497164,0.000502092050209205,1,0,0,NA
"2829",16177,4849068,"Mont Belvieu city, Texas",5885,498,498,975,3759,159,49,9,105,4849068,2,1,0,0,0,0,0,0,1,0,2,1192,0.317105613194999,0.0846219201359388,1,0,0,NA
"2830",16182,4816624,"Copperas Cove city, Texas",32715,5192,5126,2870,20903,1039,48,93,2329,4816624,2,2,0,0,0,0,0,0,0,0,2,4050,0.193752093001005,0.158703958428855,0.98728813559322,0,0,NA
"2831",16225,5485228,"Welch city, West Virginia",2966,624,95,88,2466,90,21,0,79,5485228,1,1,1,0,1,0,0,0,0,0,1,199,0.0806974858069749,0.210384356035064,0.15224358974359,0.000337154416722859,0,0
"2832",16247,4842664,"Liberty Hill city, Texas",2041,27,27,190,1265,64,0,4,87,4842664,1,1,0,0,0,0,0,0,0,0,1,258,0.20395256916996,0.0132288094071534,1,0,0,NA
"2833",16270,4962470,"Provo city, Utah",116403,997,882,14296,48109,4294,788,1360,37127,4962470,25,9,0,0,0,0,0,0,14,0,25,20738,0.431062794903241,0.00856507134695841,0.884653961885657,0,0,NA
"2834",16272,4900540,"Alpine city, Utah",10477,15,15,2147,5799,833,254,128,687,4900540,1,1,0,0,0,0,0,0,0,0,1,3362,0.579755130194861,0.00143170754987115,1,0,0,NA
"2835",16287,4965330,"St. George city, Utah",84500,746,713,10039,54594,4063,929,980,6323,4965330,31,12,0,0,0,0,0,0,13,0,31,16011,0.293273986152324,0.0088284023668639,0.955764075067024,0,0,NA
"2836",16317,4673060,"Yankton city, South Dakota",14573,320,179,1717,10178,921,186,90,511,4673060,2,1,0,0,0,0,0,0,1,0,2,2914,0.286303792493614,0.021958416249228,0.559375,0,0,NA
"2837",16329,4649600,"Pierre city, South Dakota",13961,24,13,2426,9807,621,253,146,168,4649600,11,3,0,0,0,0,0,0,6,0,11,3446,0.351381666156827,0.00171907456485925,0.541666666666667,0,0,NA
"2838",16337,4249128,"Middletown borough, Pennsylvania",9315,1109,1090,886,6414,315,93,33,512,4249128,5,2,0,0,0,0,0,0,1,0,5,1327,0.206891175553477,0.119055287171229,0.982867448151488,0,0,NA
"2839",16339,4284144,"West View borough, Pennsylvania",6601,116,116,1050,4722,368,45,76,263,4284144,2,1,1,1,1,1,0,1,1,0,2,1539,0.325921219822109,0.0175730949856082,1,0.000151492198151795,0.000151492198151795,1
"2840",16343,4271776,"Somerset borough, Pennsylvania",5942,49,40,609,4133,299,75,10,167,4271776,2,2,0,0,0,0,0,0,0,0,2,993,0.24026131139608,0.00824638168966678,0.816326530612245,0,0,NA
"2841",16344,4285632,"Windber borough, Pennsylvania",3891,27,27,399,2952,74,25,30,82,4285632,1,1,0,0,0,0,0,0,0,0,1,528,0.178861788617886,0.00693909020817271,1,0,0,NA
"2842",16355,4222280,"Eddington CDP, Pennsylvania",2033,0,0,217,1397,104,0,19,139,4222280,2,1,0,0,0,0,0,0,1,0,2,340,0.243378668575519,0,NA,0,0,NA
"2843",16357,4222680,"Effort CDP, Pennsylvania",2575,207,207,164,1779,215,22,15,84,4222680,1,1,0,0,0,0,0,0,0,0,1,416,0.233839235525576,0.0803883495145631,1,0,0,NA
"2844",16359,4220672,"Eagleville CDP (Montgomery County), Pennsylvania",5302,831,91,482,4064,317,7,24,91,4220672,3,2,0,0,0,0,0,0,1,0,3,830,0.204232283464567,0.15673330818559,0.109506618531889,0,0,NA
"2845",16364,4014700,"Claremore city, Oklahoma",18753,326,223,1729,12307,667,151,53,1118,4014700,5,2,1,0,1,0,1,1,1,0,5,2600,0.211261883480946,0.0173838852450275,0.684049079754601,5.33248013651149e-05,0,0
"2846",16371,4070300,"Stillwater city, Oklahoma",49952,2306,1771,5729,22347,2957,643,1562,16831,4070300,14,3,1,0,1,0,0,0,9,0,14,10891,0.48735848212288,0.0461643177450352,0.767996530789245,2.00192184497117e-05,0,0
"2847",16373,4057550,"Pauls Valley city, Oklahoma",6139,309,299,362,4102,184,70,9,127,4057550,2,2,0,0,0,0,0,0,0,0,2,625,0.15236470014627,0.0503339306075908,0.967637540453074,0,0,NA
