"","City","VictimsCount"
"3838","Westerville, OH",2
"3839","Westfield , PA",1
"3840","Westfield Boro, PA",1
"3841","Westlake, CA",1
"3842","Westminster, CA",1
"3843","Westminster, CO",11
"3844","Westminster, MD",1
"3845","Westmont, CA",1
"3846","Westmoreland, TN",1
"3847","Weston, FL",1
"3848","Weston, WI",2
"3849","Weston, WV",2
"3850","Westwego, LA",1
"3851","Westwood, OH",1
"3852","Wethersfield, CT",1
"3853","Wetumpka, AL",1
"3854","Wewoka, OK",1
"3855","Weymouth, MA",1
"3856","Wheat Ridge, CO",4
"3857","Wheaton, MD",1
"3858","Wheeling, WV",1
"3859","White Marsh, MD",3
"3860","White Pigeon, MI",1
"3861","White Plains, KY",1
"3862","White Plains, MD",1
"3863","Whitehall, LA",1
"3864","Whitehall, OH",2
"3865","Whitehall, PA",1
"3866","Whitehouse, TX",1
"3867","Whitmire, SC",1
"3868","Whittier, CA",1
"3869","Wichita Falls, TX",6
"3870","Wichita, KS",23
"3871","Wide Ruins, AZ",1
"3872","Wilburton, OK",2
"3873","Wildwood, FL",3
"3874","Wilhoit, AZ",1
"3875","Wilkes-Barre, PA",1
"3876","Wilkesboro, NC",1
"3877","Willard, UT",1
"3878","Willcox, AZ",1
"3879","Williams Township, PA",1
"3880","Williamsburg, KY",1
"3881","Williamsburg, VA",1
"3882","Williamsport, PA",1
"3883","Willimantic, CT",2
"3884","Willis, VA",1
"3885","Williston Highlands, FL",1
"3886","Williston, ND",1
"3887","Willmar, MN",1
"3888","Willow Creek, CA",1
"3889","Willow Grove, PA",2
"3890","Wilmington, CA",1
"3891","Wilmington, DE",4
"3892","Wilmington, NC",7
"3893","Wilmore, KY",1
"3894","Wilson, NC",1
"3895","Wimauma, FL",1
"3896","Wimberley, TX",1
"3897","Wimer, OR",1
"3898","Winchester, CA",2
"3899","Winchester, MA",1
"3900","Winchester, TN",2
"3901","Winchester, VA",1
"3902","Winder, GA",1
"3903","Windham Township, OH",1
"3904","Windham, ME",1
"3905","Window Rock, AZ",1
"3906","Windsor, CA",1
"3907","Windsor, CO",1
"3908","Windsor, NC",1
"3909","Winfield, KS",1
"3910","Winnemucca, NV",1
"3911","Winnie, TX",2
"3912","Winnsboro, TX",1
"3913","Winslow, NJ",1
"3914","Winston Salem, NC",1
"3915","Winston-Salem, NC",7
"3916","Winston, MO",1
"3917","Winter Haven, FL",5
"3918","Winter Park, FL",1
"3919","Winters, TX",1
"3920","Winterville, NC",1
"3921","Winthrop, MA",1
"3922","Winton, CA",1
"3923","Wishram, WA",1
"3924","Wisner, LA",1
"3925","Wolcott, CT",1
"3926","Wolcott, IN",1
"3927","Wolf Creek, OR",2
"3928","Wolf Township, PA",1
"3929","Wolfforth, TX",1
"3930","Wood River, IL",1
"3931","Woodbridge Township, NJ",1
"3932","Woodbridge, NJ",1
"3933","Woodbridge, VA",2
"3934","Woodburn, KY",1
"3935","Woodburn, OR",1
"3936","Woodinville, WA",1
"3937","Woodland Park, CO",1
"3938","Woodland, CA",3
"3939","Woodland, UT",1
"3940","Woodland, WA",1
"3941","Woodsboro, TX",1
"3942","Woodstock, AL",1
"3943","Woodstock, GA",1
"3944","Woodville, CA",1
"3945","Woodville, GA",1
"3946","Woodville, TX",1
"3947","Woodworth, ND",1
"3948","Woolwine, VA",1
"3949","woonsocket, RI",1
"3950","Worcester, MA",1
"3951","Worden, MT",1
"3952","Wrens, GA",1
"3953","Wright, FL",1
"3954","Wright, WY",1
"3955","Wynne, AR",1
"3956","Wyoming, MI",3
"3957","Wyoming, OH",1
"3958","Wyomissing, PA",1
"3959","Wytheville, VA",1
"3960","Yakima, WA",6
"3961","Yale, VA",1
"3962","Yazoo City, MS",1
"3963","Yellow Bluff, AL",1
"3964","Yellow Springs, OH",1
"3965","Yerington, NV",1
"3966","Yoder, CO",1
"3967","Yonkers, NY",1
"3968","York, PA",3
"3969","York, SC",2
"3970","Yorktown, VA",2
"3971","Youngstown, OH",4
"3972","Youngtown, AZ",1
"3973","Yuba City, CA",2
"3974","Yucca Valley, CA",4
"3975","Yukon, OK",1
"3976","Yulee, FL",3
"3977","Yuma, AZ",6
"3978","Zanesville, OH",1
"3979","Zebulon, NC",1
"3980","Zillah, WA",1
"3981","Zion, IL",3
