"","City","VictimsCount"
"2898","Millston, WI",1
"2899","Millville, NJ",3
"2900","Milpitas, CA",3
"2901","Milton, FL",2
"2902","Miltona, MN",1
"2903","Milwaukee, WI",34
"2904","Milwaukie, OR",3
"2905","Mineola, TX",1
"2906","Mineral City, OH",1
"2907","Mineral, VA",1
"2908","Minneapolis, MN",17
"2909","Minneola, KS",1
"2910","Minnetonka, MN",2
"2911","Minot, ME",1
"2912","Minot, ND",1
"2913","Miramar Beach, FL",1
"2914","Miramar, FL",5
"2915","Mishawaka, IN",1
"2916","Mission, KS",1
"2917","Mission, TX",6
"2918","Missoula, MT",9
"2919","Missouri City, TX",6
"2920","Mitchell, IN",1
"2921","Mitchell, SD",2
"2922","Moapa Valley, NV",1
"2923","Mobile, AL",11
"2924","Mocksville, NC",1
"2925","Modesto, CA",17
"2926","Mojave, CA",3
"2927","Molalla, OR",1
"2928","Molena, GA",1
"2929","Monaca, PA",1
"2930","Monahans, TX",2
"2931","Moncks Corner, SC",2
"2932","Monett, MO",1
"2933","Monette, AR",1
"2934","Monon, IN",2
"2935","Monongahela, PA",1
"2936","Monroe, GA",4
"2937","Monroe, LA",6
"2938","Monroe, MI",1
"2939","Monroe, NC",3
"2940","Monroe, OH",1
"2941","Monroe, WI",1
"2942","Monroeville, AL",1
"2943","Monroeville, PA",1
"2944","Montague, CA",2
"2945","Montcalm, WV",2
"2946","Montclair, CA",2
"2947","Montclair, VA",1
"2948","Monte Alto, TX",1
"2949","Monte Vista, CO",1
"2950","Monteagle, TN",1
"2951","Montebello, CA",4
"2952","Montegut, LA",1
"2953","Monterey Park, CA",3
"2954","Monterey, CA",1
"2955","Montesano, WA",1
"2956","Montezuma Creek, UT",1
"2957","Montgomery Village, MD",1
"2958","Montgomery, AL",8
"2959","Montgomery, IN",1
"2960","Montgomery, NY",1
"2961","Montgomery, WV",1
"2962","Monticello, AR",1
"2963","Monticello, GA",1
"2964","Monticello, KY",3
"2965","Montpelier, OH",1
"2966","Montpelier, VT",2
"2967","Montville, NJ",1
"2968","Monument, CO",2
"2969","Moon, PA",1
"2970","Moore, OK",3
"2971","Mooresville, NC",3
"2972","Moorland, IA",1
"2973","Mora, MN",1
"2974","Moraine, OH",2
"2975","Morehead, KY",2
"2976","Morenci, AZ",2
"2977","Moreno Valley, CA",7
"2978","Morganton, NC",1
"2979","Morgantown, KY",1
"2980","Morgantown, NC",1
"2981","Morgantown, WV",6
"2982","Moriarty, NM",2
"2983","Morongo Valley, CA",2
"2984","Morris Township, NJ",1
"2985","Morris, AL",1
"2986","Morris, IL",1
"2987","Morrison, IL",1
"2988","Morristown, TN",4
"2989","Morrisville, PA",1
"2990","Morrow, GA",3
"2991","Morse, WI",1
"2992","Morton, MS",1
"2993","Morton, TX",1
"2994","Moscow, TN",1
"2995","Moses Lake, WA",2
"2996","Moss Bluff, LA",1
"2997","Moss Point, MS",3
"2998","Mott, ND",1
"2999","Moulton, AL",1
"3000","Moultrie, GA",2
"3001","Moundridge, KS",1
"3002","Mounds View, MN",1
"3003","Mounds, OK",1
"3004","Mount Airy, GA",1
"3005","Mount Airy, MD",2
"3006","Mount Airy, NC",3
"3007","Mount Carmel, IL",1
"3008","Mount Hermon, LA",1
"3009","Mount Holly, NC",1
"3010","Mount Hope, WI",1
"3011","Mount Horeb, WI",1
"3012","Mount Ida, AR",1
"3013","Mount Pleasant, PA",1
"3014","Mount Pleasant, TN",1
"3015","Mount Pleasant, TX",1
"3016","Mount Vernon, OH",3
"3017","Mountain City, TN",2
"3018","Mountain Grove, MO",1
"3019","Mountain Home, ID",2
"3020","Mountain Home, NC",1
"3021","Mountain Home, TX",1
"3022","Mountain Iron, MN",1
"3023","Mountain Pine, AR",1
"3024","Mountain View, HI",1
"3025","Mountain View, MO",1
"3026","Mountain View, NC",1
"3027","Mt Airy, GA",1
"3028","Mt Hope, WV",1
"3029","Mt. Joy Township, PA",1
"3030","Mt. Juliet, TN",1
"3031","Mt. Morris Township, MI",1
"3032","Mt. Pleasant, PA",1
"3033","Mt. Pleasant, WI",1
"3034","Mt. Shasta, CA",3
"3035","Mt. Sterling, OH",1
"3036","Mt. Vernon, IL",1
"3037","Mt. Vernon, NY",1
"3038","Muenster, TX",1
"3039","Mukilteo, WA",1
"3040","Mulberry, AR",1
"3041","Mulberry, FL",1
"3042","Muldrow, OK",1
"3043","Mullan, ID",1
"3044","Mulliken, MI",1
"3045","Muncie, IN",6
"3046","Munising Township, MI",1
"3047","Munroe Falls, OH",1
"3048","Munster, IN",1
"3049","Murfreesboro, TN",4
"3050","Murphy, ID",1
"3051","Murray, KY",1
"3052","Murray, UT",1
"3053","Murrieta, CA",2
"3054","Muscle Shoals, AL",3
"3055","Muscoy, CA",1
"3056","Muskegon, MI",1
"3057","Muskogee County, OK",1
"3058","Muskogee, OK",6
"3059","Mustang, OK",2
"3060","Myerstown, PA",1
"3061","Myra, TX",1
"3062","Myrtle Beach, SC",8
"3063","Myrtle Creek, OR",1
"3064","Myrtle, MS",1
"3065","Naalehu, HI",1
"3066","Nacogdoches, TX",2
"3067","Nakina, NC",1
"3068","Nampa, ID",6
"3069","Nanticoke, PA",1
"3070","Napa, CA",7
"3071","Naperville, IL",1
"3072","Naples, FL",1
"3073","Naples, ME",1
"3074","Napoleonville, LA",1
"3075","Naranja, FL",1
"3076","Naschitti, NM",1
"3077","Nashua, NH",2
"3078","Nashville, IN",1
"3079","Nashville, TN",28
"3080","Natchez, MS",2
"3081","Natchitoches, LA",3
"3082","National City, CA",3
"3083","Navarre, FL",2
"3084","NE White, GA",1
"3085","Nebo, NC",1
"3086","Nederland, TX",1
"3087","Needham, IN",1
"3088","Needles, CA",2
"3089","Needville, TX",1
"3090","Neelyville, MO",1
"3091","Neenah, WI",3
"3092","Neillsville, WI",1
"3093","Nekimi, WI",1
"3094","Nelsonville, OH",1
"3095","Neosho, MO",1
"3096","Nephi, UT",1
"3097","Neskowin, OR",1
"3098","Nettleton, MS",1
"3099","Nevada, IA",1
"3100","Nevada, MO",1
"3101","New Albany, IN",1
"3102","New Albany, MS",2
"3103","New Alexandria, PA",1
"3104","New Auburn, MN",1
"3105","New Berlin, WI",1
"3106","New Bern, NC",3
"3107","New Boston, TX",1
"3108","New Braunfels, TX",1
"3109","New Britain, CT",2
"3110","New Brunswick, NJ",1
"3111","New Carrollton, MD",1
"3112","New Castle, CO",1
"3113","New Castle, DE",2
"3114","New Castle, IN",3
"3115","New Castle, PA",2
"3116","New Castle, VA",1
"3117","New Center, TN",1
"3118","New City, NY",4
"3119","New Cordell, OK",1
"3120","New Haven, CT",1
"3121","New Haven, IN",1
"3122","New Hope, MN",1
"3123","New Iberia, LA",4
"3124","New Kensington, PA",2
"3125","New Lenox, IL",1
"3126","New Lisbon, IN",1
"3127","New Llano, LA",1
"3128","New London, CT",1
"3129","New London, WI",1
"3130","New Market, TN",1
"3131","New Milford, CT",1
"3132","New Orleans, LA",15
"3133","New Paltz, NY",1
"3134","New Philadelphia, OH",1
"3135","New Pittsburg, IN",1
"3136","New Port Richey, FL",3
"3137","New Rochelle, NY",3
"3138","New Salem, ND",2
"3139","New Smyrna Beach, FL",1
"3140","New Straitsville, OH",1
"3141","New Underwood, SD",1
"3142","New Wilmington, PA",1
"3143","New York, NY",55
"3144","Newalla, OK",1
"3145","Newark, CA",4
"3146","Newark, DE",1
"3147","Newark, NJ",15
"3148","Newberry, FL",1
"3149","Newburgh, NY",1
"3150","Newman Lake, WA",1
"3151","Newman, CA",1
"3152","Newnan, GA",3
"3153","Newport Beach, CA",3
"3154","Newport News, VA",7
"3155","Newport, AR",1
"3156","Newport, ME",1
"3157","Newport, TN",3
"3158","Newton Highlands, MA",1
"3159","Newton, KS",2
"3160","Newton, NC",2
"3161","Newton, NH",1
"3162","Newton, NJ",1
"3163","Niagara Falls, NY",1
"3164","Niagara, NY",1
"3165","Niangua, MO",1
"3166","Nice, CA",1
"3167","Niceville, FL",1
"3168","Nicholasville, KY",3
"3169","Nicholls, GA",1
"3170","Nichols, SC",1
"3171","Nikolaevsk, AK",1
"3172","Niles Charter Township, MI",1
"3173","Niles, MI",1
"3174","Niles, OH",1
"3175","Nine Mile Falls, WA",1
"3176","Niota, TN",1
"3177","Nipomo, CA",1
"3178","Nitro, WV",1
"3179","nixon, NV",1
"3180","Nocona, TX",1
"3181","Nogales, AZ",4
"3182","Nokomis, FL",1
"3183","Nokomis, IL",1
"3184","Noma, FL",1
"3185","Norco, CA",4
"3186","Norcross, GA",6
"3187","Norfolk, NE",1
"3188","Norfolk, VA",15
"3189","Norfork, AR",1
"3190","Normal, IL",1
"3191","Norman, OK",4
"3192","Norristown, PA",1
"3193","North Augusta, SC",2
"3194","North Aurora, IL",2
"3195","North Bend, WA",1
"3196","North Bergen, NJ",1
"3197","North Branch, MN",1
"3198","North Charleston, SC",8
"3199","North East, MD",2
"3200","North English, IA",1
"3201","North Fort Myers, FL",2
"3202","North Highlands, CA",2
"3203","North Hollywood, CA",1
"3204","North Hudson, NY",1
"3205","North Knobs, NC",1
"3206","North Las Vegas, NV",21
"3207","North Lauderdale, FL",2
"3208","North Liberty, IA",1
"3209","North Little Rock, AR",7
"3210","North Manchester, IN",1
"3211","North Miami Beach, FL",3
"3212","North Miami, FL",3
"3213","North Middleton Township, PA",1
"3214","North Ogden, UT",1
"3215","North Olmsted, OH",1
"3216","North Platte, NE",1
"3217","North Pole, AK",2
"3218","North Port, FL",4
"3219","North Richland Hills, TX",1
"3220","North Richmond, CA",1
"3221","North Ridgeville, OH",1
"3222","North Riverside, IL",2
"3223","North Royalton, OH",1
"3224","North Valley, NM",1
"3225","North Vernon, IN",2
"3226","Northampton, PA",1
"3227","Northglenn, CO",5
"3228","Northridge, OH",1
"3229","Northville, NY",1
"3230","Northwood, NH",1
"3231","Northwood, OH",1
"3232","Norwalk, CA",4
"3233","Norwalk, CT",1
"3234","Norwich Township, MI",1
"3235","Norwich, CT",1
"3236","Norwood, LA",1
"3237","Notasulga, AL",1
"3238","Nutter Fort, WV",2
"3239","Nyssa, OR",1
"3240","O'Fallon, MO",4
"3241","O’Fallon, MO",1
"3242","Oak Forest, IL",1
"3243","Oak Grove, OR",2
"3244","Oak Harbor, WA",2
"3245","Oak Hill, OH",1
"3246","Oak Hill, WV",1
"3247","Oak Park, CA",1
"3248","Oak Park, MI",1
"3249","Oak Ridge, NJ",1
"3250","Oak Ridge, TN",2
"3251","Oak Ridge, TX",1
"3252","Oak View, CA",2
"3253","Oakdale, CT",1
"3254","Oakfield, ME",1
"3255","Oakland City, IN",1
"3256","Oakland Park, FL",2
"3257","Oakland, CA",22
"3258","Oakland, TN",1
"3259","Oakley, CA",1
"3260","Oakridge, OR",1
"3261","Oaks, OK",1
"3262","Oakville, MO",1
"3263","Oberlin, KS",1
"3264","Ocala, FL",10
"3265","Oceanside, CA",5
"3266","Oceanside, NY",1
"3267","Ocilla, GA",1
"3268","Ocoee, FL",1
"3269","Oconto, WI",1
"3270","Odenton, MD",1
"3271","Odenville, AL",2
"3272","Odessa, MO",1
"3273","Odessa, TX",10
"3274","Ogden, NC",1
"3275","Ogden, UT",14
"3276","Ohatchee, AL",2
"3277","Oil CIty, PA",1
"3278","Oil Springs, KY",2
"3279","Oildale, CA",4
"3280","Okaloosa Island, FL",1
"3281","Okarche, OK",1
"3282","Okeechobee, FL",2
"3283","Okemah, OK",1
"3284","Oklahoma City , OK",70
"3285","Okmulgee, OK",5
"3286","Okolona, MS",1
"3287","Olathe, KS",6
"3288","Old Bridge, NJ",2
"3289","Old Fields, WV",1
"3290","Old Forge, PA",1
"3291","Old Orchard Beach, ME",1
"3292","Old Saybrook, CT",1
"3293","Old Town, FL",1
"3294","Old Town, ME",3
"3295","Oldsmar, FL",1
"3296","Olive Branch, MS",2
"3297","Olive Hill, KY",1
"3298","Olivehurst, CA",3
"3299","Olivia, MN",1
"3300","Olympia, WA",3
"3301","Olympic Valley, CA",2
"3302","Omaha , NE",30
"3303","Ona, WV",1
"3304","Onalaska, TX",1
"3305","Onamia, MN",1
"3306","Oneida, NY",1
"3307","Oneida, TN",1
"3308","Oneonta, AL",1
"3309","Oneonta, NY",1
"3310","Ono, CA",1
"3311","Ontario, CA",14
"3312","Ontario, OR",2
"3313","Onyx, CA",1
"3314","Ooltewah, TN",2
"3315","Opa-locka, FL",1
"3316","Opelika, AL",4
"3317","Opp, AL",2
"3318","Orange Beach, AL",1
"3319","Orange City, FL",1
"3320","Orange Park, FL",5
"3321","Orange Springs, FL",1
"3322","Orange, CA",3
"3323","Orange, MA",1
"3324","Orange, NJ",1
"3325","Orange, VT",1
"3326","Orangeburg, SC",1
"3327","Orangefield, TX",1
"3328","Orchard Mesa, CO",1
"3329","Orchard Park, NY",1
"3330","Orcutt, CA",3
"3331","Oregon City, OR",1
"3332","Oregon House, CA",2
"3333","Oregon, WI",1
"3334","Orem, UT",3
"3335","Orland, CA",1
"3336","Orlando, FL",51
"3337","Orlando, WV",1
"3338","Orleans, MI",1
"3339","Ormond Beach, FL",3
"3340","Oro Valley, AZ",1
"3341","Orofino, ID",1
"3342","Orosi, CA",1
"3343","Oroville, CA",6
"3344","Orrington, ME",1
"3345","Orting, WA",1
"3346","Orwell, OH",1
"3347","Osceola, AR",1
"3348","Oshkosh, WI",2
"3349","Oshtemo Township, MI",1
"3350","Osteen, FL",1
"3351","Otay Mesa, CA",1
"3352","Othello, WA",1
"3353","Otsego, MN",1
"3354","Ottawa, KS",1
"3355","Otto Township, MI",1
"3356","Ottumwa, IA",1
"3357","Overland Park, KS",3
"3358","Overland, MO",1
"3359","Owasso, OK",2
"3360","Owensboro, KY",4
"3361","Owings Mills, MD",4
"3362","Owingsville, KY",1
"3363","Oxford, AL",3
"3364","Oxford, MA",1
"3365","Oxford, MS",6
"3366","Oxnard, CA",4
"3367","Oxon Hill, MD",2
"3368","Ozark, AL",5
"3369","Ozark, AR",2
"3370","Ozark, MO",4
"3371","Pacheco, CA",1
"3372","Pacifica, CA",2
"3373","Pacoima, CA",1
"3374","Pacolet, SC",1
"3375","Paden, OK",1
"3376","Paducah, KY",2
"3377","Pahoa, HI",1
"3378","Pahrump, NV",5
"3379","Painesville, OH",1
"3380","Pajaro, CA",1
"3381","Palacios, TX",1
"3382","Palatine, IL",1
"3383","Palatka, FL",3
"3384","Palestine, TX",2
"3385","Palm Bay, FL",10
"3386","Palm Beach Gardens, FL",2
"3387","Palm Beach, FL",1
"3388","Palm City, FL",2
"3389","Palm Desert, CA",1
"3390","Palm Harbor, FL",1
"3391","Palm Springs, CA",3
"3392","Palmdale, CA",7
"3393","Palmer, AK",2
"3394","Palmetto Bay, FL",1
"3395","Palmetto, FL",3
"3396","Palmetto, GA",1
"3397","Palmhurst, TX",1
"3398","Palmyra, IN",1
"3399","Palmyra, PA",2
"3400","Palo Alto, CA",1
"3401","Palos Hills, IL",1
"3402","Pampa, TX",1
"3403","Pana, IL",2
"3404","Panama City Beach, FL",3
"3405","Panama City, FL",5
"3406","Panhandle, TX",1
"3407","Panora, IA",1
"3408","Panorama City, CA",2
"3409","Papaaloa, HI",1
"3410","Paradise Valley, AZ",1
"3411","Paradise, CA",2
"3412","Paradise, TX",1
"3413","Paradox, CO",1
"3414","Paragon, IN",1
"3415","Paragould, AR",3
"3416","Paramount, CA",6
"3417","Pardeeville, WI",1
"3418","Paris, KY",1
"3419","Paris, TN",1
"3420","Paris, TX",5
"3421","Paris, WI",1
"3422","Park Forest, IL",2
"3423","Parker, AZ",2
"3424","Parker, CO",2
"3425","Parkersburg, WV",1
"3426","Parkland, WA",2
"3427","Parks, AZ",1
"3428","Parkton, MD",1
"3429","Parkton, NC",1
"3430","Parkville, MD",4
"3431","Parkwood Acres, FL",1
"3432","Parma Heights, OH",1
"3433","Parma, OH",2
"3434","Parmelee, SD",1
"3435","Parowan, UT",1
"3436","Pasadena, CA",7
"3437","Pasadena, MD",1
"3438","Pasadena, TX",4
"3439","Pascagoula, MS",1
"3440","Pasco, WA",8
"3441","Paso Robles, CA",3
"3442","Passaic, NJ",2
"3443","Paterson, NJ",10
"3444","Patten, ME",1
"3445","Patterson, LA",1
"3446","Pattison, TX",1
"3447","Paulden, AZ",1
"3448","Pawleys Island, SC",1
"3449","Pawtucket, RI",3
"3450","Paxtonia, PA",1
"3451","Payette, ID",1
"3452","Payson, AZ",2
"3453","Peachland, NC",1
"3454","Peachtree City, GA",1
"3455","Pearblossom, CA",1
"3456","Pearisburg, VA",3
"3457","Pearl City, HI",2
"3458","Pearl River, LA",1
"3459","Pearl, MS",1
"3460","Pearland, TX",4
"3461","Pearlington, MS",1
"3462","Pearson, GA",1
"3463","Pecos, TX",1
"3464","Peculiar, MO",1
"3465","Pedro, OH",1
"3466","Peebles, OH",1
"3467","Pelahatchie, MS",2
"3468","Pelion, SC",1
"3469","Pell City, AL",1
"3470","Pelzer, SC",1
"3471","Pemberton, NJ",2
"3472","Pembine, WI",1
"3473","Pembroke Pines, FL",2
"3474","Pembroke, NC",1
"3475","Penasco, NM",1
"3476","Pendleton, IN",1
"3477","Pendleton, OR",1
"3478","Pendleton, SC",1
"3479","Penn Hills, PA",2
"3480","Pennsburg, PA",1
"3481","Penrose, NC",1
"3482","Pensacola Beach, FL",2
"3483","Pensacola, FL",11
"3484","Peoria, AZ",10
"3485","Peoria, IL",4
"3486","Perdido Key, FL",1
"3487","Perdido, AL",1
"3488","Perris, CA",11
"3489","Perry Hall, MD",1
"3490","Perry, FL",2
"3491","Perry, GA",1
"3492","Perry, OH",1
"3493","Perry, OK",2
"3494","Perryopolis, PA",1
"3495","Perrysburg, OH",2
"3496","Perryville, AR",2
"3497","Perth Amboy, NJ",1
"3498","Petal, MS",1
"3499","Petaluma, CA",1
"3500","Peterborough, NH",1
"3501","Petroleum, WV",1
"3502","Peyton, CO",1
"3503","Pflugerville, TX",1
"3504","Pharr, TX",1
"3505","Phelps, KY",1
"3506","Phenix City, AL",6
"3507","Phenix, AL",1
"3508","Philadelphia, PA",64
"3509","Philipsburg, MT",1
"3510","Phillips, ME",1
"3511","Phillipsburg, NJ",1
"3512","Phoenix, AZ",178
"3513","Phoenix, MD",1
"3514","Pico Rivera, CA",4
"3515","Piedmont, AL",2
"3516","Piedmont, SC",4
"3517","Pigeon Forge, TN",2
"3518","Pikesville, MD",2
"3519","Piketon, OH",1
"3520","Pikeville, TN",1
"3521","Pilot Point, TX",1
"3522","Pilot Station, AK",1
"3523","Pine Bluff, AR",5
"3524","Pine Hills, FL",2
"3525","Pine Lawn, MO",1
"3526","Pine Ridge, FL",1
"3527","Pine Ridge, SD",1
"3528","Pine River, WI",2
"3529","Pine Top, KY",1
"3530","Pine, AZ",1
"3531","Pine, CO",1
"3532","Pinecrest, FL",1
"3533","Pinellas Park, FL",4
"3534","Pinetop, AZ",2
"3535","Pineville, KY",1
"3536","Pineville, LA",6
"3537","Pineville, NC",1
"3538","Pinnacle, NC",1
"3539","Pinon Hills, CA",1
"3540","Pipestone Township, MI",1
"3541","Pippa Passes, KY",1
"3542","Pisgah, AL",2
"3543","Pitkin, LA",1
"3544","Pittsburg, CA",4
"3545","Pittsburg, PA",1
"3546","Pittsburgh, PA",15
"3547","Pittsfield, MA",2
"3548","Pittsfield, ME",1
"3549","Pittsfield, NH",1
"3550","Pittston, PA",1
"3551","Pixley, CA",1
"3552","Placentia, CA",1
"3553","Placerville, CA",1
"3554","Plainedge, NY",1
"3555","Plainfield, IN",2
"3556","Plains Township, PA",1
"3557","Plainsboro, NJ",1
"3558","Plainview, TX",1
"3559","Plainville, KS",2
"3560","Plainwell, MI",1
"3561","Plano, KY",1
"3562","Plano, TX",5
"3563","Plant City, FL",6
"3564","Plantation, FL",2
"3565","Plaquemine, LA",2
"3566","Platte City, MO",1
"3567","Pleasant Hill, IA",1
"3568","Pleasant Hill, NC",1
"3569","Pleasant View, CO",1
"3570","Pleasanton, CA",4
"3571","Pleasanton, TX",1
"3572","Pleasantville, NJ",1
"3573","Plover, WI",1
"3574","Plymouth, CA",1
"3575","Plymouth, MN",1
"3576","Plymouth, NH",1
"3577","Pocahontas, AR",1
"3578","Pocasset, OK",1
"3579","Pocatello, ID",4
"3580","Pocono Township, PA",1
"3581","Poinciana, FL",1
"3582","Point Arena, CA",1
"3583","Point Hope, AK",1
"3584","Polk City, FL",1
"3585","Pollocksville, NC",1
"3586","Pomona Park, FL",1
"3587","Pomona, CA",10
"3588","Pompano Beach, FL",7
"3589","Ponca City, OK",2
"3590","Ponchatoula, LA",1
"3591","Pond Creek, OK",1
"3592","Ponder, TX",1
"3593","Ponte Vedra Beach, FL",1
"3594","Pontiac, MI",2
"3595","Pontotoc, MS",1
"3596","Pooler, GA",1
"3597","Poplar Bluff, MO",7
"3598","Poplar Grove, IL",1
"3599","Port Allegany, PA",1
"3600","Port Allen, LA",3
"3601","Port Angeles, WA",1
"3602","Port Arthur, TX",7
"3603","Port Barre, LA",1
"3604","Port Barrington, IL",1
"3605","Port Charlotte, FL",2
"3606","Port Hueneme, CA",1
"3607","Port Jervis, NY",1
"3608","Port Neches, TX",2
"3609","Port Orange, FL",4
"3610","Port Orchard, WA",2
"3611","Port Richey, FL",4
"3612","Port St Lucie, FL",2
"3613","Port St. Joe, FL",1
"3614","Port St. Lucie, FL",2
"3615","Port Vincent, LA",1
"3616","Port Wentworth, GA",1
"3617","Portage Lake, ME",1
"3618","Portage, IN",2
"3619","Portage, MI",1
"3620","Porter Township, PA",1
"3621","Porter, TX",1
"3622","Porterdale, GA",1
"3623","Porterville, CA",4
"3624","Portland, IN",1
"3625","Portland, ME",2
"3626","Portland, OR",35
"3627","Portola, CA",1
"3628","Portsmouth, VA",5
"3629","Posen, IL",1
"3630","Post Falls, ID",1
"3631","Poteau, OK",2
"3632","Poteet, TX",1
"3633","Potomac Falls, VA",1
"3634","Potomac, MD",1
"3635","Potsdam, NY",1
"3636","Pottstown, PA",2
"3637","Poughkeepsie, NY",2
"3638","Poulsbo, WA",1
"3639","Poultney, VT",1
"3640","Pound, WI",1
"3641","Poway, CA",1
"3642","Powder Springs, GA",3
"3643","Powell, OH",1
"3644","Powell, WY",1
"3645","Powellsville , NC",1
"3646","Powhatan Point, OH",1
"3647","Powhatan, VA",1
"3648","Prague, OK",1
"3649","Pratt, KS",1
"3650","Prescott Valley, AZ",3
"3651","Prescott, AZ",7
"3652","Presque Isle, ME",3
"3653","Preston, ID",1
"3654","Prestonsburg, KY",1
"3655","Prewitt, NM",1
"3656","Price, UT",1
"3657","Priceville, AL",1
"3658","Prichard, AL",2
"3659","Prichard, WV",1
"3660","Pride, LA",1
"3661","Primrose, WI",1
"3662","Princess Anne, MD",1
"3663","Princeton, KY",1
"3664","Princeton, NC",1
"3665","Princeton, NJ",1
"3666","Princeton, WV",3
"3667","Prineville, OR",1
"3668","Prompton, PA",1
"3669","Prospect, CT",1
"3670","Prosser, WA",1
"3671","Providence, RI",4
"3672","Provo, UT",3
"3673","Prudenville, MI",1
"3674","Pryor Creek, OK",1
"3675","Pryor, MT",1
"3676","Pueblo West, CO",1
"3677","Pueblo, CO",34
"3678","Pukalani, HI",1
"3679","Pulaski, VA",1
"3680","Pullman, WA",1
"3681","Puna, HI",1
"3682","Punta Gorda, FL",4
"3683","Purcell, OK",1
"3684","Purcellville, VA",1
"3685","Purgitsville, WV",1
"3686","Puryear, TN",1
"3687","Puyallup, WA",6
"3688","Quanah, TX",1
"3689","Quartzsite, AZ",2
"3690","Queen Creek, AZ",1
"3691","Queens, NY",9
"3692","Quimby, LA",1
"3693","Quincy, FL",1
"3694","Quincy, IL",3
"3695","Quincy, MA",1
"3696","Quincy, WA",1
"3697","Quinlan, TX",1
"3698","Quitman, GA",1
"3699","Quitman, TX",1
"3700","Raceland, LA",1
"3701","Racine, WI",5
"3702","Radnor Township, PA",1
"3703","Raeford, NC",3
"3704","Ragley, LA",1
"3705","Rainbow City, AL",2
"3706","Raleigh, NC",15
"3707","Raleigh, TN",2
"3708","Ramseur, NC",1
"3709","Ramsey, MN",1
"3710","Ranburne, AL",1
"3711","Rancho Calaveras, CA",1
"3712","Rancho Cordova, CA",3
"3713","Rancho Cucamonga, CA",5
"3714","Rancho Mirage, CA",3
"3715","Rancho Santa Margarita, CA",1
"3716","Rancho, CA",1
"3717","Ranchos De Taos, NM",1
"3718","Randallstown, MD",3
"3719","Randolph, MA",1
"3720","Randolph, MO",1
"3721","Rangeley Plantation, ME",1
"3722","Rangely, CO",1
"3723","Ranger, WV",1
"3724","Ranlo, NC",1
"3725","Ransom, KS",1
"3726","Rantoul, IL",3
"3727","Rapid City, SD",16
"3728","Rapidan, VA",1
"3729","Raton, NM",1
"3730","Ravenel, SC",1
"3731","Ravenna Township, MI",1
"3732","Ravenna Township, OH",1
"3733","Ravenna, OH",1
"3734","Rawlings, MD",1
"3735","Rawlins, WY",1
"3736","Ray City, GA",1
"3737","Raymond, MS",2
"3738","Raymore, MO",1
"3739","Rayne, LA",1
"3740","Raynham, MA",1
"3741","Raytown, MO",3
"3742","Reading, MA",1
"3743","Reading, MI",1
"3744","Reading, OH",1
"3745","Reading, PA",5
"3746","Reagan, TN",1
"3747","Rector, AR",1
"3748","Red Bluff, CA",7
"3749","Red Bud, IL",1
"3750","Red Feather Lakes, CO",1
"3751","Red Springs, NC",1
"3752","Redan, GA",1
"3753","Redding, CA",19
"3754","Redford Charter Township, MI",1
"3755","Redlands, CA",8
"3756","Redmond, OR",1
"3757","Redmond, WA",1
"3758","Redondo Beach, CA",3
"3759","Redwood City, CA",5
"3760","Reed Point, MT",1
"3761","Reedley, CA",2
"3762","Reedsport, OR",3
"3763","Refugio, TX",1
"3764","Rehoboth Beach, DE",1
"3765","Reidsville, GA",1
"3766","Reisterstown, MD",1
"3767","Rembert, SC",1
"3768","Renfrew, PA",1
"3769","Reno, NV",23
"3770","Reno, TX",1
"3771","Rensselaer, IN",1
"3772","Renton, WA",4
"3773","Republic, MO",1
"3774","Reston, VA",2
"3775","Rex, GA",2
"3776","Rexburg, ID",2
"3777","Reynoldsville, WV",1
"3778","Rialto, CA",7
"3779","Rice Lake, WI",1
"3780","Rice, WA",1
"3781","Richard City, TN",1
"3782","Richardson, TX",2
"3783","Richburg, SC",1
"3784","Richfield, MN",1
"3785","Richland Hills, TX",1
"3786","Richland, MS",1
"3787","Richland, WA",1
"3788","Richlands, NC",1
"3789","Richmond Heights, OH",1
"3790","Richmond Hill, NY",1
"3791","Richmond West, FL",1
"3792","Richmond, CA",7
"3793","Richmond, IL",1
"3794","Richmond, KY",2
"3795","Richmond, TX",1
"3796","Richmond, VA",17
"3797","Richton Park, IL",1
"3798","Richvale, CA",1
"3799","Richwoods, MO",2
"3800","Riddle, ID",1
"3801","Ridge, VA",1
"3802","Ridgecrest, CA",4
"3803","Ridgefield, CT",1
"3804","Ridgefield, WA",3
"3805","Ridgeland, MS",1
"3806","Ridgeway, VA",1
"3807","Riesel, TX",1
"3808","Rifle, CO",1
"3809","Rigby, ID",2
"3810","Rincon, GA",1
"3811","Ringgold, GA",2
"3812","Rio Linda, CA",1
"3813","Rio Rancho, NM",2
"3814","Rio Rico, AZ",2
"3815","Ripley, MS",1
"3816","Ripon, CA",2
"3817","Ripperdan, CA",1
"3818","Rising Sun, MD",2
"3819","Ritzville, WA",1
"3820","River Forest, IL",1
"3821","River Ridge, LA",1
"3822","Riverbank, CA",2
"3823","Riverdale Park, MD",1
"3824","Riverdale, GA",3
"3825","Riverdale, UT",1
"3826","Riverside, CA",23
"3827","Riverside, TX",1
"3828","Riverside, WA",1
"3829","Riverton, UT",4
"3830","Riverton, WY",3
"3831","Riverview, FL",6
"3832","Roan Mountain, TN",1
"3833","Roanoke Rapids, NC",1
"3834","Roanoke, VA",8
