"","GEOID","NAME","population","BlackPop","BlackPov","Bachelors","Pop25Plus","Masters","ProfDegree","Doctorate","CollegeStudents","PLACEFIPS","ProtestTotal","PostGFProtestCount","VictimsCount","BlackVictimCount","VictimCountPreGF","BlackVictimCountPreGF","VictimsPreGF2020","VictimHighThreat","AntiTrumpProtestPreGFCount","CollegeEdTotal","EduRate","BlackPopPct","BlackPovRate"
"1127","0574360","West Fork city, Arkansas",2626,2,2,274,1746,213,32,29,32,"0574360",NA,NA,NA,NA,NA,NA,NA,NA,NA,548,0.313860252004582,0.000761614623000762,1
"1128","0680000","Torrance city, California",145492,4231,4099,35257,105569,13176,2812,2264,8025,"0680000",26,9,7,2,4,1,1,NA,17,53509,0.506862810105239,0.0290806367360405,0.96880170172536
"1129","0664420","San Andreas CDP, California",3120,8,0,168,1989,16,0,14,132,"0664420",2,NA,2,NA,1,NA,NA,NA,NA,198,0.0995475113122172,0.00256410256410256,0
"1130","0508260","Bradford city, Arkansas",744,6,6,39,486,31,2,4,6,"0508260",NA,NA,NA,NA,NA,NA,NA,NA,NA,76,0.156378600823045,0.00806451612903226,1
"1131","0543220","McRae city, Arkansas",761,2,2,47,517,0,0,1,15,"0543220",NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0.0928433268858801,0.0026281208935611,1
"1132","0573940","Weiner city, Arkansas",823,3,3,75,544,17,6,0,36,"0573940",NA,NA,NA,NA,NA,NA,NA,NA,NA,98,0.180147058823529,0.00364520048602673,1
"1133","0517380","Dardanelle city, Arkansas",4561,277,269,229,3019,76,21,24,224,"0517380",NA,NA,NA,NA,NA,NA,NA,NA,NA,350,0.115932427956277,0.0607322955492217,0.971119133574007
"1134","0534750","Jacksonville city, Arkansas",28456,11218,10991,2340,18025,819,156,64,1300,"0534750",NA,NA,NA,NA,NA,NA,NA,NA,NA,3379,0.18746185852982,0.39422265954456,0.979764663932965
"1135","0560410","Rogers city, Arkansas",66344,1116,1112,8469,42016,3155,910,259,2139,"0560410",6,3,1,NA,NA,NA,NA,NA,4,12793,0.304479246001523,0.0168214156517545,0.996415770609319
"1136","0533190","Hope city, Arkansas",9768,4382,4312,519,6041,135,0,12,395,"0533190",NA,NA,NA,NA,NA,NA,NA,NA,NA,666,0.110246647905976,0.448607698607699,0.984025559105431
"1137","0530520","Hartman city, Arkansas",545,0,0,11,385,7,0,0,13,"0530520",NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0.0467532467532468,0,NA
"1138","0503640","Barling city, Arkansas",4910,52,52,620,3489,88,40,9,69,"0503640",NA,NA,NA,NA,NA,NA,NA,NA,NA,757,0.216967612496417,0.0105906313645621,1
"1139","0542500","McCrory city, Arkansas",1730,245,227,147,1228,24,23,3,12,"0542500",NA,NA,NA,NA,NA,NA,NA,NA,NA,197,0.16042345276873,0.141618497109827,0.926530612244898
"1140","0534090","Huttig city, Arkansas",721,417,417,20,446,25,0,8,13,"0534090",NA,NA,NA,NA,NA,NA,NA,NA,NA,53,0.118834080717489,0.578363384188627,1
"1141","0523290","Fayetteville city, Arkansas",85166,6116,5171,13124,46921,6778,1802,1834,18688,"0523290",23,3,4,1,1,NA,NA,1,21,23538,0.501651712452846,0.0718126952070075,0.845487246566383
"1142","0566080","Springdale city, Arkansas",79598,2157,2056,6626,47858,2049,781,271,2826,"0566080",11,3,6,1,3,NA,NA,2,10,9727,0.203247106021982,0.0270986708208749,0.953175707000464
"1143","0569740","Tontitown city, Arkansas",3677,28,28,568,2556,250,29,80,173,"0569740",NA,NA,NA,NA,NA,NA,NA,NA,NA,927,0.362676056338028,0.00761490345390264,1
"1144","0549580","Newport city, Arkansas",7616,1550,924,316,5844,221,17,18,187,"0549580",NA,NA,NA,NA,NA,NA,NA,NA,NA,572,0.0978781656399726,0.203518907563025,0.596129032258064
"1145","0537930","Lake Hamilton CDP, Arkansas",2240,1,1,204,1677,93,0,32,0,"0537930",NA,NA,NA,NA,NA,NA,NA,NA,NA,329,0.19618366129994,0.000446428571428571,1
"1146","0544420","Marvell city, Arkansas",1244,682,682,63,772,24,0,9,52,"0544420",NA,NA,NA,NA,NA,NA,NA,NA,NA,96,0.124352331606218,0.548231511254019,1
"1147","0513300","Charleston city, Arkansas",2581,18,11,212,1702,54,13,0,103,"0513300",NA,NA,NA,NA,NA,NA,NA,NA,NA,279,0.163924794359577,0.00697404106935296,0.611111111111111
"1148","0528600","Green Forest city, Arkansas",2691,0,0,116,1592,28,0,4,132,"0528600",NA,NA,NA,NA,NA,NA,NA,NA,NA,148,0.092964824120603,0,NA
"1149","0502380","Ashdown city, Arkansas",4425,1715,1625,143,2831,134,0,4,115,"0502380",NA,NA,NA,NA,NA,NA,NA,NA,NA,281,0.0992582126457082,0.387570621468927,0.947521865889213
"1150","0668364","San Rafael city, California",58775,807,658,12556,41559,5498,2313,1322,3237,"0668364",33,17,NA,NA,NA,NA,NA,NA,24,21689,0.521884549676364,0.0137303275202042,0.815365551425031
"1151","0670154","Santa Venetia CDP, California",4474,165,161,1174,3355,416,51,4,158,"0670154",NA,NA,NA,NA,NA,NA,NA,NA,NA,1645,0.490312965722802,0.0368797496647295,0.975757575757576
"1152","0670364","Sausalito city, California",7116,61,61,2131,6331,1364,590,250,87,"0670364",3,5,NA,NA,NA,NA,NA,NA,2,4335,0.684725951666403,0.00857223159078134,1
"1153","0674172","Stinson Beach CDP, California",600,0,0,171,570,107,30,25,22,"0674172",NA,NA,NA,NA,NA,NA,NA,NA,NA,333,0.58421052631579,0,NA
"1154","0607525","Bootjack CDP, California",743,0,0,99,561,32,12,0,33,"0607525",NA,NA,NA,NA,NA,NA,NA,NA,NA,143,0.254901960784314,0,NA
"1155","0632562","Hayfork CDP, California",2711,35,35,137,1961,126,0,0,46,"0632562",NA,NA,NA,NA,NA,NA,NA,NA,NA,263,0.134115247322795,0.0129103651789008,1
"1156","0641278","Lewiston CDP, California",1383,64,64,165,1072,10,0,0,10,"0641278",NA,NA,NA,NA,NA,NA,NA,NA,NA,175,0.163246268656716,0.0462762111352133,1
"1157","0604758","Beaumont city, California",47144,4280,4271,5096,29508,1950,381,289,2499,"0604758",3,1,5,NA,2,NA,NA,2,2,7716,0.261488409922733,0.0907856779229594,0.997897196261682
"1158","0606028","Bermuda Dunes CDP, California",6704,131,131,894,4801,319,89,39,276,"0606028",NA,NA,NA,NA,NA,NA,NA,NA,NA,1341,0.279316808998125,0.0195405727923628,1
"1159","0662364","Rocklin city, California",64835,1202,1137,12734,41735,4841,1384,389,4624,"0662364",8,2,1,1,1,1,NA,1,4,19348,0.463591709596262,0.0185393691678877,0.945923460898503
"1160","0630882","Grayson CDP, California",1364,0,0,13,633,0,0,0,146,"0630882",NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.0205371248025276,0,NA
"1161","0638422","Keyes CDP, California",6548,23,23,183,3665,26,6,8,429,"0638422",NA,NA,NA,NA,NA,NA,NA,NA,NA,223,0.0608458390177353,0.00351252290775809,1
"1162","0616224","Corcoran city, California",22156,2645,472,409,15562,79,33,32,1285,"0616224",NA,NA,NA,NA,NA,NA,NA,NA,NA,553,0.0355352782418712,0.119380754648854,0.178449905482042
"1163","0675252","Stratford CDP, California",901,0,0,20,410,0,0,0,36,"0675252",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.048780487804878,0,NA
"1164","0639220","Laguna Hills city, California",31617,470,462,7236,22686,2928,843,448,1926,"0639220",6,NA,NA,NA,NA,NA,NA,NA,6,11455,0.504936965529401,0.0148654205016289,0.982978723404255
"1165","0601164","Alpaugh CDP, California",1145,0,0,0,570,0,0,0,47,"0601164",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1166","0623616","Farmersville city, California",10716,66,66,119,6108,75,7,0,803,"0623616",1,NA,1,NA,NA,NA,NA,NA,1,201,0.0329076620825147,0.00615901455767077,1
"1167","0675280","Strathmore CDP, California",3033,0,0,111,1741,0,0,0,115,"0675280",NA,NA,NA,NA,NA,NA,NA,NA,NA,111,0.0637564618035612,0,NA
"1168","0682954","Visalia city, California",132104,2984,2863,12092,80775,4749,1160,689,7804,"0682954",16,9,9,NA,2,NA,NA,2,15,18690,0.231383472609099,0.0225882637921637,0.959450402144772
"1169","0639259","Laguna Woods city, California",16053,114,114,4503,15998,2137,681,565,216,"0639259",1,2,NA,NA,NA,NA,NA,NA,NA,7886,0.492936617077135,0.00710147635955896,1
"1170","0639290","La Habra city, California",60594,841,837,7684,40453,2889,488,488,4204,"0639290",NA,NA,NA,NA,NA,NA,NA,NA,NA,11549,0.285491805304922,0.0138792619731327,0.995243757431629
"1171","0131348","Grayson Valley CDP, Alabama",6209,2891,2891,664,4346,274,14,43,360,"0131348",NA,NA,NA,NA,NA,NA,NA,NA,NA,995,0.228946157386102,0.465614430665163,1
"1172","0131384","Graysville city, Alabama",1864,626,626,180,1415,32,0,0,29,"0131384",NA,NA,NA,NA,NA,NA,NA,NA,NA,212,0.14982332155477,0.335836909871245,1
"1173","0136448","Hueytown city, Alabama",15540,6218,6000,1192,10337,563,100,23,690,"0136448",NA,NA,NA,NA,NA,NA,NA,NA,NA,1878,0.181677469285092,0.4001287001287,0.964940495336121
"1174","0176680","Trafford town, Alabama",594,75,75,29,413,15,4,0,5,"0176680",NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0.116222760290557,0.126262626262626,1
"1175","0163984","Reece City town, Alabama",719,16,16,35,538,10,0,0,11,"0163984",NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0.0836431226765799,0.0222531293463143,1
"1176","0127520","Fort Deposit town, Alabama",1835,1553,1546,52,1106,110,0,3,80,"0127520",NA,NA,NA,NA,NA,NA,NA,NA,NA,165,0.149186256781193,0.846321525885559,0.995492594977463
"1177","0101660","Altoona town, Alabama",883,20,11,27,581,13,2,0,58,"0101660",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0.072289156626506,0.0226500566251416,0.55
"1178","0151520","Mosses town, Alabama",846,844,844,13,591,30,0,0,30,"0151520",NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0.0727580372250423,0.997635933806147,1
"1179","0156472","Ohatchee town, Alabama",1410,35,35,126,992,23,14,9,22,"0156472",NA,NA,NA,NA,NA,NA,NA,NA,NA,172,0.173387096774194,0.024822695035461,1
"1180","0167608","Saks CDP, Alabama",10645,2747,2728,448,7407,351,141,12,436,"0167608",NA,NA,NA,NA,NA,NA,NA,NA,NA,952,0.128527068988794,0.258055425082198,0.993083363669458
"1181","0153856","New Brockton town, Alabama",1146,216,216,94,816,25,0,0,15,"0153856",NA,NA,NA,NA,NA,NA,NA,NA,NA,119,0.145833333333333,0.18848167539267,1
"1182","0155992","Oakman town, Alabama",638,118,118,31,397,13,0,0,20,"0155992",NA,NA,NA,NA,NA,NA,NA,NA,NA,44,0.110831234256927,0.184952978056426,1
"1183","0174424","Sylvan Springs town, Alabama",1890,176,176,134,1270,77,3,0,69,"0174424",NA,NA,NA,NA,NA,NA,NA,NA,NA,214,0.168503937007874,0.0931216931216931,1
"1184","0107000","Birmingham city, Alabama",212297,148297,145320,25015,146827,9474,3550,2170,13881,"0107000",60,17,21,13,6,3,3,4,43,40209,0.273852901714262,0.698535542188538,0.979925419934321
"1185","0134024","Helena city, Alabama",18463,3153,3153,4056,12638,1333,284,238,771,"0134024",NA,NA,NA,NA,NA,NA,NA,NA,NA,5911,0.467716410824498,0.170773980393219,1
"1186","0135896","Hoover city, Alabama",85175,16055,15939,19896,57678,8891,2790,1648,3575,"0135896",7,5,2,1,1,1,NA,1,4,33225,0.57604285862894,0.18849427648958,0.992774836499533
"1187","0148376","Midfield city, Alabama",5085,4123,4116,463,3440,95,20,11,173,"0148376",NA,NA,NA,NA,NA,NA,NA,NA,NA,589,0.171220930232558,0.810816125860374,0.99830220713073
"1188","0178552","Vestavia Hills city, Alabama",34307,1714,1670,9012,23606,4093,2196,1053,830,"0178552",NA,NA,NA,NA,NA,NA,NA,NA,NA,16354,0.692789968652038,0.0499606494301454,0.974329054842474
"1189","0101708","Andalusia city, Alabama",8772,2428,2206,856,6011,360,122,71,213,"0101708",2,1,NA,NA,NA,NA,NA,NA,2,1409,0.234403593412078,0.276789785681715,0.908566721581549
"1190","0105932","Berry town, Alabama",1345,55,55,67,828,8,0,0,31,"0105932",NA,NA,NA,NA,NA,NA,NA,NA,NA,75,0.0905797101449275,0.0408921933085502,1
"1191","0101852","Anniston city, Alabama",21688,11281,10980,1714,15265,1106,221,144,660,"0101852",6,1,2,NA,1,NA,NA,1,4,3185,0.208647232230593,0.520149391368499,0.973317968265225
"1192","0103004","Atmore city, Alabama",9495,5551,3852,445,6909,222,34,19,293,"0103004",NA,NA,NA,NA,NA,NA,NA,NA,NA,720,0.104211897524967,0.584623486045287,0.693929021797874
"1193","0143264","Lineville city, Alabama",2332,997,928,91,1577,99,10,0,146,"0143264",NA,NA,NA,NA,NA,NA,NA,NA,NA,200,0.126823081800888,0.427530017152659,0.930792377131394
"1194","0133976","Heflin city, Alabama",3437,209,176,267,2343,102,9,0,24,"0133976",NA,NA,NA,NA,NA,NA,NA,NA,NA,378,0.161331626120359,0.0608088449228979,0.842105263157895
"1195","0151648","Moundville town, Alabama",3017,1308,1290,170,1886,103,30,9,230,"0151648",NA,NA,NA,NA,NA,NA,NA,NA,NA,312,0.16542948038176,0.433543254888963,0.986238532110092
"1196","0132416","Guntersville city, Alabama",8468,1022,1009,1231,6004,458,104,49,303,"0132416",NA,NA,NA,NA,NA,NA,NA,NA,NA,1842,0.306795469686875,0.120689655172414,0.987279843444227
"1197","0104660","Bay Minette city, Alabama",9169,3554,3302,578,5933,202,87,0,640,"0104660",NA,NA,NA,NA,NA,NA,NA,NA,NA,867,0.146131805157593,0.387610426436907,0.929093978615644
"1198","0123320","Elberta town, Alabama",1709,30,30,138,1298,52,11,0,81,"0123320",NA,NA,NA,NA,NA,NA,NA,NA,NA,201,0.154853620955316,0.0175541252194266,1
"1199","0157144","Orange Beach city, Alabama",6019,7,7,1896,4959,376,173,76,122,"0157144",1,1,1,NA,NA,NA,NA,NA,NA,2521,0.508368622706191,0.00116298388436617,1
"1200","0157648","Ozark city, Alabama",14413,4459,4370,1312,10411,548,47,74,343,"0157648",NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,0.190279512054558,0.309373482272948,0.98004036779547
"1201","0178204","Valley city, Alabama",9286,3665,3647,655,6212,185,7,0,586,"0178204",NA,NA,NA,NA,NA,NA,NA,NA,NA,847,0.136349001931745,0.394680163687271,0.995088676671214
"1202","0207070","Big Lake CDP, Alaska",2678,0,0,177,1936,56,17,11,65,"0207070",NA,NA,NA,NA,NA,NA,NA,NA,NA,261,0.134814049586777,0,NA
"1203","0253710","New Stuyahok city, Alaska",546,41,41,5,296,3,0,41,2,"0253710",NA,NA,NA,NA,NA,NA,NA,NA,NA,49,0.165540540540541,0.0750915750915751,1
"1204","0270760","Skagway CDP, Alaska",1059,44,44,206,830,35,0,3,36,"0270760",2,1,NA,NA,NA,NA,NA,NA,2,244,0.293975903614458,0.0415486307837583,1
"1205","0200760","Akiachak CDP, Alaska",573,1,1,10,297,1,0,0,2,"0200760",NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.037037037037037,0.00174520069808028,1
"1206","0279120","Tuntutuliak CDP, Alaska",675,0,0,0,290,5,0,0,9,"0279120",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.0172413793103448,0,NA
"1207","0209657","Buffalo Soapstone CDP, Alaska",975,0,0,132,622,9,10,4,31,"0209657",NA,NA,NA,NA,NA,NA,NA,NA,NA,155,0.2491961414791,0,NA
"1208","0240670","Knik River CDP, Alaska",866,5,5,95,572,27,0,0,36,"0240670",NA,NA,NA,NA,NA,NA,NA,NA,NA,122,0.213286713286713,0.00577367205542725,1
"1209","0218620","Delta Junction city, Alaska",993,8,8,90,634,39,4,3,37,"0218620",NA,NA,NA,NA,NA,NA,NA,NA,NA,136,0.214511041009464,0.0080563947633434,1
"1210","0236770","Kake city, Alaska",570,3,3,42,393,10,0,0,12,"0236770",NA,NA,NA,NA,NA,NA,NA,NA,NA,52,0.132315521628499,0.00526315789473684,1
"1211","0277690","Togiak city, Alaska",815,3,3,11,417,54,3,1,4,"0277690",NA,NA,NA,NA,NA,NA,NA,NA,NA,69,0.165467625899281,0.00368098159509202,1
"1212","0239740","Kipnuk CDP, Alaska",511,2,2,1,271,0,0,0,0,"0239740",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.003690036900369,0.00391389432485323,1
"1213","0642566","London CDP, California",1690,24,18,21,823,0,0,0,78,"0642566",NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0.0255164034021871,0.0142011834319527,0.75
"1214","0623826","Felton CDP, California",3633,0,0,930,2719,370,105,120,187,"0623826",1,1,NA,NA,NA,NA,NA,NA,1,1525,0.560867966164031,0,NA
"1215","0681050","Twin Lakes CDP, California",5196,38,31,883,3810,371,62,276,397,"0681050",NA,NA,NA,NA,NA,NA,NA,NA,NA,1592,0.417847769028871,0.00731331793687452,0.81578947368421
"1216","0608172","Bret Harte CDP, California",5148,8,8,7,2319,13,0,9,267,"0608172",NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0.01250539025442,0.00155400155400155,1
"1217","0648354","Modesto city, California",212616,9511,9382,17956,139011,5056,2205,781,12104,"0648354",41,12,15,3,5,2,NA,3,25,25998,0.187021170986469,0.0447332279790797,0.986436757438755
"1218","0664210","Salida CDP, California",14229,45,45,1007,8561,199,49,0,1264,"0664210",1,NA,NA,NA,NA,NA,NA,NA,1,1255,0.146595023945801,0.00316255534471853,1
"1219","0680812","Turlock city, California",72904,1936,1903,7853,46462,2507,630,672,5638,"0680812",8,9,3,NA,NA,NA,NA,NA,6,11662,0.25100081787267,0.026555470207396,0.982954545454545
"1220","0684480","Westley CDP, California",968,0,0,0,503,0,0,0,120,"0684480",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1221","0660942","Rio Linda CDP, California",16359,397,397,1148,10729,228,76,19,647,"0660942",1,NA,2,NA,NA,NA,NA,NA,1,1471,0.137105042408426,0.0242679870407727,1
"1222","0633504","Hickman CDP, California",712,0,0,38,430,3,3,0,41,"0633504",NA,NA,NA,NA,NA,NA,NA,NA,NA,44,0.102325581395349,0,NA
"1223","0634904","Hughson city, California",7460,33,33,577,4625,358,44,38,317,"0634904",NA,NA,NA,NA,NA,NA,NA,NA,NA,1017,0.219891891891892,0.00442359249329759,1
"1224","0617708","Cutler CDP, California",5214,0,0,7,2670,0,27,0,346,"0617708",NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0.0127340823970037,0,NA
"1225","0630476","Goshen CDP, California",3304,20,20,75,1785,0,0,0,129,"0630476",NA,NA,NA,NA,NA,NA,NA,NA,NA,75,0.0420168067226891,0.00605326876513317,1
"1226","0673710","Springville CDP, California",965,0,0,70,736,18,0,19,0,"0673710",NA,NA,NA,NA,NA,NA,NA,NA,NA,107,0.145380434782609,0,NA
"1227","0638548","Kings Beach CDP, California",3044,0,0,393,2325,216,19,12,101,"0638548",2,NA,NA,NA,NA,NA,NA,NA,2,640,0.275268817204301,0,NA
"1228","0641474","Lincoln city, California",47388,761,743,7382,33962,2990,879,377,1843,"0641474",1,NA,1,NA,NA,NA,NA,NA,1,11628,0.342382662976268,0.0160589178695028,0.97634691195795
"1229","0651637","North Auburn CDP, California",14269,66,38,1693,10337,571,159,61,571,"0651637",NA,NA,NA,NA,NA,NA,NA,NA,NA,2484,0.240301828383477,0.00462541173172612,0.575757575757576
"1230","0660466","Rialto city, California",103045,13386,13347,4827,61441,1557,289,118,6110,"0660466",1,1,7,NA,2,NA,1,NA,1,6791,0.110528799986979,0.129904410694357,0.997086508292246
"1231","0686594","Wrightwood CDP, California",3984,12,12,577,2774,282,8,82,90,"0686594",NA,NA,NA,NA,NA,NA,NA,NA,NA,949,0.342105263157895,0.00301204819277108,1
"1232","0654120","Orcutt CDP, California",31118,401,399,4062,21016,1692,364,158,1893,"0654120",NA,NA,NA,NA,NA,NA,NA,NA,NA,6276,0.298629615531024,0.0128864322899929,0.99501246882793
"1233","0670182","Santa Ynez CDP, California",4546,1,1,575,3095,235,90,75,63,"0670182",NA,NA,NA,NA,NA,NA,NA,NA,NA,975,0.31502423263328,0.00021997360316762,1
"1234","0611390","Carmichael CDP, California",64454,2777,2662,9632,46622,3770,1644,574,3403,"0611390",2,NA,8,4,1,1,NA,1,1,15620,0.335034962035091,0.0430849908461849,0.958588404753331
"1235","0624498","Florin CDP, California",47555,5191,5182,3241,30774,714,125,42,2803,"0624498",NA,NA,NA,NA,NA,NA,NA,NA,NA,4122,0.13394423864301,0.10915781726422,0.998266230013485
"1236","0682852","Vineyard CDP, California",28386,2534,2523,3846,18334,1042,391,177,2159,"0682852",NA,NA,NA,NA,NA,NA,NA,NA,NA,5456,0.297589178575325,0.0892693581342916,0.995659037095501
"1237","0659896","Red Corral CDP, California",1787,18,0,120,1346,0,5,6,29,"0659896",NA,NA,NA,NA,NA,NA,NA,NA,NA,131,0.0973254086181278,0.0100727476217124,0
"1238","0660214","Redwood Valley CDP, California",1713,0,0,228,1224,39,17,30,19,"0660214",NA,NA,NA,NA,NA,NA,NA,NA,NA,314,0.256535947712418,0,NA
"1239","0660279","Reliez Valley CDP, California",3518,110,109,1150,2726,386,252,65,134,"0660279",NA,NA,NA,NA,NA,NA,NA,NA,NA,1853,0.679750550256787,0.0312677657760091,0.990909090909091
"1240","0661124","River Pines CDP, California",566,21,21,0,442,0,0,0,34,"0661124",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0371024734982332,1
"1241","0662625","Rolling Hills CDP, California",718,20,20,136,565,54,17,23,11,"0662625",NA,NA,NA,NA,NA,NA,NA,NA,NA,230,0.407079646017699,0.0278551532033426,1
"1242","0662860","Rose Hills CDP, California",2771,26,26,604,2212,166,120,27,55,"0662860",NA,NA,NA,NA,NA,NA,NA,NA,NA,917,0.414556962025316,0.00938289426199928,1
"1243","0663168","Rouse CDP, California",2031,99,99,17,1068,19,0,9,68,"0663168",NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0.0421348314606742,0.0487444608567208,1
"1244","0668263","San Miguel CDP (Contra Costa County), California",3433,20,20,957,2444,401,209,86,102,"0668263",NA,NA,NA,NA,NA,NA,NA,NA,NA,1653,0.676350245499182,0.00582580833090591,1
"1245","0670686","Seal Beach city, California",24204,562,541,6087,20172,2460,849,482,964,"0670686",2,2,2,NA,1,NA,NA,NA,1,9878,0.489688677374579,0.0232193025946125,0.962633451957295
"1246","0682744","Villa Park city, California",5861,27,27,1381,4467,554,361,150,307,"0682744",NA,NA,NA,NA,NA,NA,NA,NA,NA,2446,0.547571076785315,0.00460672240232042,1
"1247","0646632","Meadow Vista CDP, California",3679,0,0,604,2721,292,63,8,203,"0646632",1,NA,1,NA,NA,NA,NA,NA,1,967,0.355384049981624,0,NA
"1248","0633000","Hayward city, California",159293,15214,14749,21972,109162,6529,936,828,11883,"0633000",9,7,9,3,2,NA,NA,NA,5,30265,0.277248493065352,0.0955095327478295,0.969436045747338
"1249","0641992","Livermore city, California",89699,1629,1597,17492,62945,6525,1439,2248,4130,"0641992",11,7,1,NA,1,NA,NA,1,10,27704,0.440130272460084,0.0181607375778994,0.980356046654389
"1250","0641124","Lemon Grove city, California",26802,4018,3993,2198,18062,927,175,113,1824,"0641124",NA,NA,NA,NA,NA,NA,NA,NA,NA,3413,0.188960248034548,0.149914185508544,0.99377799900448
"1251","0623973","Fetters Hot Springs-Agua Caliente CDP, California",4374,0,0,461,2950,194,48,40,292,"0623973",NA,NA,NA,NA,NA,NA,NA,NA,NA,743,0.251864406779661,0,NA
"1252","0633056","Healdsburg city, California",11845,0,0,2484,8825,906,366,99,545,"0633056",9,4,NA,NA,NA,NA,NA,NA,7,3855,0.436827195467422,0,NA
"1253","0656784","Petaluma city, California",60767,718,715,11365,43422,4220,1193,763,3709,"0656784",22,9,1,NA,1,NA,NA,1,16,17541,0.403965731656764,0.0118156236114997,0.995821727019499
"1254","0659892","Red Bluff city, California",14264,293,249,545,8724,322,21,17,782,"0659892",2,7,5,NA,4,NA,1,3,NA,905,0.103736817973407,0.0205412226584408,0.849829351535836
"1255","0640928","Laytonville CDP, California",1198,7,7,184,869,4,25,0,34,"0640928",2,NA,NA,NA,NA,NA,NA,NA,2,213,0.245109321058688,0.00584307178631052,1
"1256","0634120","Hollister city, California",38687,296,293,2502,23822,763,192,117,2546,"0634120",9,6,NA,NA,NA,NA,NA,NA,6,3574,0.150029384602468,0.00765114896476853,0.989864864864865
"1257","0602896","Artesia city, California",16758,850,785,2544,12174,581,204,93,1006,"0602896",NA,NA,NA,NA,NA,NA,NA,NA,NA,3422,0.281090849351076,0.0507220432032462,0.923529411764706
"1258","0603386","Azusa city, California",49753,1751,1416,4778,29119,1642,382,198,8771,"0603386",2,NA,7,1,2,NA,NA,2,2,7000,0.240392870634294,0.0351938576568247,0.80868075385494
"1259","0603666","Baldwin Park city, California",75892,1166,1113,5477,49886,762,203,132,5935,"0603666",4,NA,NA,NA,NA,NA,NA,NA,1,6574,0.13178045944754,0.0153639382280082,0.954545454545455
"1260","0612552","Cerritos city, California",50143,4334,4296,12866,37018,4671,1401,652,3684,"0612552",NA,NA,NA,NA,NA,NA,NA,NA,NA,19590,0.529202009833054,0.0864328021857488,0.991232118135671
"1261","0614974","Commerce city, California",12830,213,178,772,8534,145,11,53,883,"0614974",NA,NA,NA,NA,NA,NA,NA,NA,NA,981,0.114951956878369,0.016601714731099,0.835680751173709
